task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens
HumanEval/145,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/145,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/145,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/145,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/143,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0.0,0.0,0.0
HumanEval/143,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0.0,0.0,0.0
HumanEval/143,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0.0,0.0,0.0
HumanEval/146,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0
HumanEval/146,competitive,gemma-12b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0
HumanEval/146,competitive,gemma-12b:scot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0
HumanEval/146,competitive,gemma-12b:few_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0
HumanEval/147,competitive,gemma-12b:scot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0
HumanEval/147,competitive,gemma-12b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0
HumanEval/147,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0
HumanEval/147,competitive,gemma-12b:few_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0
HumanEval/148,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0
HumanEval/148,competitive,gemma-12b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0
HumanEval/148,competitive,gemma-12b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0
HumanEval/148,competitive,gemma-12b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0
HumanEval/149,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0
HumanEval/149,competitive,gemma-12b:cot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0
HumanEval/149,competitive,gemma-12b:scot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0
HumanEval/149,competitive,gemma-12b:few_shot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0
HumanEval/150,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0
HumanEval/150,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0
HumanEval/150,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0
HumanEval/150,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0
HumanEval/151,competitive,gemma-12b:scot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0
HumanEval/151,competitive,gemma-12b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0
HumanEval/151,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0
HumanEval/151,competitive,gemma-12b:few_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0
HumanEval/152,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0
HumanEval/152,competitive,gemma-12b:cot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0
HumanEval/152,competitive,gemma-12b:few_shot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0
HumanEval/152,competitive,gemma-12b:scot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0
HumanEval/153,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/153,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/153,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/153,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/154,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/154,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/155,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/154,competitive,gemma-12b:scot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.06,0.086,0.0,0.0,0.0
HumanEval/154,competitive,gemma-12b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.06,0.086,0.0,0.0,0.0
HumanEval/156,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/156,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/156,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/156,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/155,competitive,gemma-12b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.095,0.0,0.0,0.0
HumanEval/155,competitive,gemma-12b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.095,0.0,0.0,0.0
HumanEval/157,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/157,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/157,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/155,competitive,gemma-12b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.095,0.0,0.0,0.0
HumanEval/157,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/158,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/158,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/158,competitive,gemma-12b:scot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0.0,0.0,0.0
HumanEval/158,competitive,gemma-12b:few_shot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0.0,0.0,0.0
HumanEval/159,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/160,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/160,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/160,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/160,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/159,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0.0,0.0,0.0
HumanEval/159,competitive,gemma-12b:cot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0.0,0.0,0.0
HumanEval/159,competitive,gemma-12b:scot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0.0,0.0,0.0
HumanEval/161,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0
HumanEval/161,competitive,gemma-12b:cot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0
HumanEval/161,competitive,gemma-12b:few_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0
HumanEval/161,competitive,gemma-12b:scot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0
HumanEval/162,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0
HumanEval/162,competitive,gemma-12b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0
HumanEval/162,competitive,gemma-12b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0
HumanEval/162,competitive,gemma-12b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0
HumanEval/163,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0
HumanEval/163,competitive,gemma-12b:few_shot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0
HumanEval/163,competitive,gemma-12b:cot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0
HumanEval/163,competitive,gemma-12b:scot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0
HumanEval/139,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.17,91.47,2.87,0.034,16523.0,0.0,16523.0
HumanEval/139,actor_critic,gemma-12b:cot,3,3,0,6,0.5,83.0,,1.0,3.0,68.1,4.4,0.228,17407.0,0.0,17407.0
HumanEval/139,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.2,76.85,2.8,0.045,20379.0,0.0,20379.0
