task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,ast_branch_coverage,ast_line_coverage,ast_total_branches,ast_total_lines,test_diversity_asserts,test_code_bloat_ratio,logic_density,fc_per_1k_total_tokens,coverage_per_1k_tokens
HumanEval/140,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,81.0,0.0,1.0,10.0,65.24,2.43,0.107,1060,337,1397,0.9444,0.7727,18,21,9,0.43,0.43,0.0,0.676
HumanEval/140,actor_critic,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,4.0,89.89,1.64,0.658,2228,902,3130,0.1667,0.0417,6,23,0,0.0,0.13,0.0,0.0533
HumanEval/140,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.92,4.71,0.334,4104,1564,5668,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.0294
HumanEval/140,competitive,gemma-1b:cot,0,0,0,0,0.0,25.0,0.0,1.0,0.0,100.0,0.07,0.12,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/140,consensus,gemma-1b:zero_shot,4,3,0,7,0.571,73.0,0.0,1.0,2.75,74.76,2.86,0.391,3784,1380,5164,1.0,0.4091,6,21,11,0.52,0.14,0.1106,0.1936
HumanEval/140,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,4.0,61.43,1.0,0.087,1535,1721,3256,0.1667,0.0714,6,13,0,0.0,0.23,0.0,0.0512
HumanEval/140,soa,gemma-1b:cot,3,5,0,8,0.375,86.0,0.0,1.0,2.22,76.51,2.79,0.427,551,810,1361,1.0,0.3913,6,22,8,0.36,0.14,0.2755,0.7348
HumanEval/140,baseline,gemma-1b:scot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,87.97,1.43,0.444,584,444,1028,0.1667,0.0526,6,18,0,0.0,0.17,0.0,0.1622
HumanEval/140,coa,gemma-1b:cot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,77.02,4.43,0.371,169,126,295,0.1667,0.0556,6,17,0,0.0,0.18,0.0,0.5651
HumanEval/140,swarm,gemma-1b:cot,0,1,0,1,0.0,32.0,0.0,1.0,8.33,63.4,2.5,0.104,1752,1669,3421,1.0,0.3636,4,10,20,2.2,0.2,0.0,0.2923
HumanEval/140,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.92,4.71,0.334,512,731,1243,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.1341
HumanEval/140,competitive,gemma-1b:scot,0,0,0,0,0.0,25.0,0.0,1.0,0.0,100.0,0.07,0.12,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:scot,2,12,0,14,0.143,83.0,0.0,1.0,2.13,68.97,3.57,0.33,1393,1341,2734,1.0,0.4091,6,21,14,0.67,0.14,0.0523,0.3658
HumanEval/140,consensus,gemma-1b:cot,3,9,0,12,0.25,85.0,0.0,1.0,2.38,69.06,3.5,0.332,3088,2450,5538,1.0,0.4091,6,21,15,0.71,0.14,0.0451,0.1806
HumanEval/140,coa,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.59,4.43,0.37,811,924,1735,0.1667,0.0526,6,18,0,0.0,0.17,0.0,0.0961
HumanEval/140,soa,gemma-1b:scot,3,5,0,8,0.375,86.0,0.0,1.0,2.22,77.06,2.71,0.432,171,417,588,1.0,0.4091,6,21,8,0.38,0.14,0.6378,1.7007
HumanEval/140,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,91.47,1.57,0.678,0,0,0,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.0
HumanEval/140,baseline,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,4.0,91.79,1.5,0.685,345,184,529,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.3151
HumanEval/140,hybrid,gemma-1b:scot,2,11,0,13,0.154,80.0,0.0,1.0,2.36,67.89,3.64,0.311,1391,788,2179,1.0,0.4091,6,21,16,0.76,0.14,0.0707,0.4589
HumanEval/140,competitive,gemma-1b:few_shot,0,0,0,0,0.0,25.0,0.0,1.0,0.0,100.0,0.07,0.12,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,71.0,0.0,0.0,2.25,58.32,1.36,0.026,1695,1245,2940,1.0,0.8889,0,8,2,0.25,0.38,0.3401,0.3401
HumanEval/140,swarm,gemma-1b:scot,4,4,0,8,0.5,86.0,0.0,1.0,2.22,72.48,2.43,0.263,1296,768,2064,1.0,0.4118,6,16,8,0.5,0.19,0.2422,0.4845
HumanEval/140,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.92,4.71,0.334,1948,832,2780,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.06
HumanEval/140,consensus,gemma-1b:scot,1,7,0,8,0.125,76.0,0.0,1.0,2.56,74.24,2.93,0.386,1783,648,2431,1.0,0.4091,6,21,11,0.52,0.14,0.0514,0.4114
HumanEval/140,hybrid,gemma-1b:few_shot,8,0,0,8,1.0,86.0,0.0,0.0,2.2,48.55,2.29,0.028,737,860,1597,1.0,0.8889,0,8,9,1.12,0.38,0.6262,0.6262
HumanEval/140,coa,gemma-1b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.3,4.79,0.334,511,309,820,0.1667,0.0417,6,23,0,0.0,0.13,0.0,0.2033
HumanEval/140,soa,gemma-1b:few_shot,3,5,0,8,0.375,86.0,0.0,1.0,2.22,77.06,2.71,0.432,1742,2119,3861,1.0,0.4091,6,21,8,0.38,0.14,0.0971,0.259
HumanEval/140,self_healing,gemma-1b:cot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,91.47,1.57,0.678,342,116,458,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.364
HumanEval/140,swarm,gemma-1b:few_shot,1,0,0,1,1.0,75.0,0.0,0.0,8.0,63.3,2.57,0.086,614,383,997,1.0,0.8333,14,17,14,0.82,0.41,1.003,1.003
HumanEval/140,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,4.0,76.92,4.71,0.334,165,184,349,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.4777
HumanEval/140,consensus,gemma-1b:few_shot,2,6,0,8,0.25,76.0,0.0,1.0,2.56,74.24,2.93,0.386,1515,475,1990,1.0,0.4091,6,21,11,0.52,0.14,0.1256,0.5025
HumanEval/140,adversarial,gemma-1b:zero_shot,3,5,0,8,0.375,76.0,0.0,1.0,2.56,74.24,2.93,0.385,2003,475,2478,1.0,0.4091,6,21,11,0.52,0.14,0.1513,0.4036
HumanEval/140,self_healing,gemma-1b:scot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,91.47,1.57,0.678,1545,0,1545,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.1079
HumanEval/140,adversarial,gemma-1b:cot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,91.47,1.57,0.678,573,0,573,0.1667,0.0455,6,21,0,0.0,0.14,0.0,0.2909
HumanEval/140,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,15.0,0.0,1.0,4.0,91.47,1.57,0.678,162,0,162,0.1667,0.0455,6,21,0,0.0,0.14,0.0,1.029
HumanEval/140,adversarial,gemma-1b:scot,4,5,0,9,0.444,77.0,0.0,1.0,2.5,72.86,3.07,0.384,243,0,243,1.0,0.4091,6,21,12,0.57,0.14,1.8272,4.1152
HumanEval/140,adversarial,gemma-1b:few_shot,2,0,0,2,1.0,71.0,0.0,0.0,2.25,58.32,1.36,0.026,0,0,0,1.0,0.8889,0,8,2,0.25,0.38,0.0,0.0
HumanEval/141,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,0.0,1.0,8.0,86.64,1.41,0.69,1493,410,1903,0.0714,0.0333,14,29,0,0.0,0.24,0.0,0.0375
HumanEval/141,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,10.0,0.0,1.0,0.0,100.0,0.05,0.041,0,0,0,1.0,0.0714,0,13,0,0.0,0.0,0.0,0.0
HumanEval/141,actor_critic,gemma-1b:zero_shot,1,1,0,2,0.5,42.0,0.0,1.0,13.0,64.21,2.82,0.432,3210,1235,4445,0.3333,0.1176,12,33,30,0.94,0.18,0.1125,0.075
HumanEval/141,soa,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,0.0,1.0,8.0,86.94,1.27,0.756,564,716,1280,0.0714,0.0303,14,32,0,0.0,0.22,0.0,0.0558
HumanEval/141,coa,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,0.0,1.0,6.0,71.03,3.77,0.388,1800,2031,3831,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0261
HumanEval/141,hybrid,gemma-1b:zero_shot,4,4,0,8,0.5,44.0,0.0,1.0,2.67,76.56,2.05,0.572,4813,3241,8054,0.2857,0.1212,14,32,8,0.25,0.22,0.0621,0.0355
HumanEval/141,baseline,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.87,900,1061,1961,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.051
HumanEval/141,competitive,gemma-1b:cot,0,0,0,0,0.0,10.0,0.0,1.0,0.0,100.0,0.05,0.041,0,0,0,1.0,0.0714,0,13,0,0.0,0.0,0.0,0.0
HumanEval/141,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,0.0,1.0,6.0,88.15,1.18,0.799,1535,344,1879,0.1,0.0333,10,29,0,0.0,0.17,0.0,0.0532
HumanEval/141,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,71.0,0.0,1.0,20.0,51.19,1.0,0.028,1802,1517,3319,1.0,0.0714,0,13,19,1.46,0.0,0.0,0.3013
HumanEval/141,actor_critic,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.797,389,2,391,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.2558
HumanEval/141,atomic_swarm,gemma-1b:zero_shot,0,1,0,1,0.0,26.0,0.0,1.0,8.67,72.89,2.91,0.423,278,345,623,0.8,0.3077,10,25,12,0.48,0.2,0.0,1.2841
HumanEval/141,soa,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,10.0,85.09,1.5,0.734,4372,1451,5823,0.0556,0.0312,18,31,0,0.0,0.29,0.0,0.0095
HumanEval/141,hybrid,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.797,774,345,1119,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0894
HumanEval/141,coa,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,7.33,70.5,4.0,0.38,282,392,674,0.0556,0.0323,18,30,0,0.0,0.3,0.0,0.0825
HumanEval/141,competitive,gemma-1b:scot,0,0,0,0,0.0,10.0,0.0,1.0,0.0,100.0,0.05,0.041,0,0,0,1.0,0.0714,0,13,0,0.0,0.0,0.0,0.0
HumanEval/141,baseline,gemma-1b:scot,0,0,0,0,0.0,8.0,0.0,1.0,8.0,86.4,1.36,0.724,637,816,1453,0.0714,0.0294,14,33,0,0.0,0.21,0.0,0.0491
HumanEval/141,consensus,gemma-1b:cot,0,0,0,0,0.0,9.0,0.0,1.0,6.0,88.15,1.18,0.799,2121,1980,4101,0.1,0.0333,10,29,0,0.0,0.17,0.0,0.0244
HumanEval/141,actor_critic,gemma-1b:scot,3,1,0,4,0.75,45.0,0.0,1.0,9.6,61.23,3.0,0.39,3369,1982,5351,0.3077,0.1333,13,29,36,1.24,0.21,0.1402,0.0575
HumanEval/141,atomic_swarm,gemma-1b:cot,0,1,0,1,0.0,24.0,0.0,1.0,9.33,72.04,3.09,0.418,4272,3846,8118,0.8,0.3077,10,25,12,0.48,0.2,0.0,0.0985
HumanEval/141,soa,gemma-1b:scot,0,0,0,0,0.0,9.0,0.0,1.0,6.0,88.63,1.18,0.802,2176,1589,3765,0.1,0.0333,10,29,0,0.0,0.17,0.0,0.0266
HumanEval/141,coa,gemma-1b:scot,0,0,0,0,0.0,8.0,0.0,1.0,6.0,71.03,3.77,0.388,1174,1247,2421,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0413
HumanEval/141,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,0.0,1.0,8.0,86.15,1.55,0.757,0,0,0,0.0714,0.0278,14,35,0,0.0,0.2,0.0,0.0
HumanEval/141,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.797,0,0,0,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0
HumanEval/141,hybrid,gemma-1b:scot,1,1,0,2,0.5,33.0,0.0,1.0,12.33,60.69,2.41,0.076,1829,1347,3176,1.0,0.1481,0,26,29,1.15,0.19,0.1574,0.3149
HumanEval/141,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,0.0,1.0,6.0,88.16,1.23,0.818,458,356,814,0.1,0.0345,10,28,0,0.0,0.18,0.0,0.1229
HumanEval/141,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,54.0,0.0,0.0,2.67,63.25,0.64,0.033,2319,9400,11719,1.0,0.8889,0,8,2,0.25,0.38,0.0853,0.0853
HumanEval/141,competitive,gemma-1b:few_shot,0,0,0,0,0.0,10.0,0.0,1.0,0.0,100.0,0.05,0.041,0,0,0,1.0,0.0714,0,13,0,0.0,0.0,0.0,0.0
HumanEval/141,swarm,gemma-1b:scot,0,0,0,0,0.0,8.0,0.0,1.0,7.0,78.12,2.55,0.546,1116,724,1840,0.0833,0.037,12,26,0,0.0,0.23,0.0,0.0453
HumanEval/141,consensus,gemma-1b:scot,0,0,0,0,0.0,9.0,0.0,1.0,8.0,86.94,1.27,0.756,1156,366,1522,0.0714,0.0303,14,32,0,0.0,0.22,0.0,0.0469
HumanEval/141,atomic_swarm,gemma-1b:scot,0,1,0,1,0.0,24.0,0.0,1.0,8.33,72.67,3.09,0.443,912,1062,1974,0.8,0.3077,10,25,11,0.44,0.2,0.0,0.4053
HumanEval/141,soa,gemma-1b:few_shot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,87.96,1.27,0.775,564,706,1270,0.0833,0.0303,12,32,0,0.0,0.19,0.0,0.0656
HumanEval/141,coa,gemma-1b:few_shot,0,0,0,0,0.0,8.0,0.0,1.0,6.0,71.03,3.77,0.388,553,690,1243,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0805
HumanEval/141,swarm,gemma-1b:cot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,483,8192,8675,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/141,self_healing,gemma-1b:cot,0,0,0,0,0.0,5.0,0.0,1.0,12.0,83.74,1.45,0.721,0,0,0,0.0476,0.0312,21,31,0,0.0,0.32,0.0,0.0
HumanEval/141,adversarial,gemma-1b:cot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.87,0,0,0,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.0
HumanEval/141,swarm,gemma-1b:few_shot,0,1,0,1,0.0,61.0,0.0,1.0,5.5,84.09,1.18,0.16,359,261,620,1.0,0.5,8,19,5,0.26,0.21,0.0,1.6129
HumanEval/141,consensus,gemma-1b:few_shot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,87.96,1.27,0.775,1136,356,1492,0.0833,0.0303,12,32,0,0.0,0.19,0.0,0.0558
HumanEval/141,atomic_swarm,gemma-1b:few_shot,0,1,0,1,0.0,24.0,0.0,1.0,8.33,72.67,3.09,0.443,278,345,623,0.8,0.3077,10,25,11,0.44,0.2,0.0,1.2841
HumanEval/141,adversarial,gemma-1b:scot,0,0,0,0,0.0,7.0,0.0,1.0,9.0,85.22,1.59,0.739,2868,0,2868,0.0625,0.0233,16,42,0,0.0,0.19,0.0,0.0218
HumanEval/141,self_healing,gemma-1b:scot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.797,282,0,282,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.3546
HumanEval/141,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,7.0,0.0,1.0,6.0,87.62,1.18,0.797,278,0,278,0.1,0.0385,10,25,0,0.0,0.2,0.0,0.3597
HumanEval/141,hybrid,gemma-1b:few_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006,10130,8192,18322,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/141,adversarial,gemma-1b:few_shot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.084,2359,0,2359,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/142,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.6,1.05,0.925,671,263,934,0.1,0.05,10,19,0,0.0,0.26,0.0,0.1071
HumanEval/142,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:zero_shot,3,5,0,8,0.375,71.0,0.0,1.0,2.44,74.93,1.89,0.651,553,2,555,0.9,0.45,10,19,8,0.42,0.26,0.6757,1.6216
HumanEval/142,soa,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,1671,959,2630,0.1,0.05,10,19,0,0.0,0.26,0.0,0.038
HumanEval/142,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,6.0,70.02,3.05,0.448,226,253,479,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.2088
HumanEval/142,hybrid,gemma-1b:zero_shot,1,5,0,6,0.167,68.0,0.0,1.0,2.57,78.21,1.68,0.71,1132,697,1829,0.7,0.35,10,19,6,0.32,0.26,0.0913,0.3827
HumanEval/142,baseline,gemma-1b:cot,0,0,0,0,0.0,10.0,0.0,1.0,6.0,86.1,0.89,0.921,1404,1059,2463,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.0406
HumanEval/142,competitive,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:cot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,86.2,1.11,0.864,923,271,1194,0.0833,0.0455,12,21,0,0.0,0.29,0.0,0.0698
HumanEval/142,swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,7.0,76.32,2.32,0.581,5501,831,6332,0.0833,0.0455,12,21,0,0.0,0.29,0.0,0.0132
HumanEval/142,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,6.33,71.34,3.11,0.439,0,0,0,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0
HumanEval/142,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,864,264,1128,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0887
HumanEval/142,soa,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,2206,522,2728,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0367
HumanEval/142,coa,gemma-1b:cot,0,0,0,0,0.0,11.0,0.0,1.0,6.0,70.02,3.05,0.448,3314,1903,5217,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.0192
HumanEval/142,hybrid,gemma-1b:cot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,75.18,0.63,0.067,3314,1903,5217,0.0833,0.0833,12,11,0,0.0,0.55,0.0,0.016
HumanEval/142,baseline,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,7.0,86.55,1.05,0.88,2604,763,3367,0.0833,0.05,12,19,0,0.0,0.32,0.0,0.0247
HumanEval/142,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,10.0,0.0,1.0,6.67,70.69,3.32,0.426,3107,1023,4130,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0242
HumanEval/142,swarm,gemma-1b:cot,0,1,0,1,0.0,65.0,0.0,1.0,4.0,77.37,1.05,0.258,1138,205,1343,1.0,0.7333,0,14,1,0.14,0.36,0.0,0.7446
HumanEval/142,consensus,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.31,1.05,0.893,7493,1292,8785,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0114
HumanEval/142,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.31,1.05,0.893,7774,1292,9066,0.1,0.05,10,19,0,0.0,0.26,0.0,0.011
HumanEval/142,competitive,gemma-1b:scot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,7.0,85.88,1.16,0.859,1160,2,1162,0.0833,0.0455,12,21,0,0.0,0.29,0.0,0.0717
HumanEval/142,self_healing,gemma-1b:cot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,717,278,995,0.1,0.05,10,19,0,0.0,0.26,0.0,0.1005
HumanEval/142,soa,gemma-1b:scot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,228,269,497,0.1,0.05,10,19,0,0.0,0.26,0.0,0.2012
HumanEval/142,coa,gemma-1b:scot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,69.29,2.95,0.453,226,253,479,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.2088
HumanEval/142,adversarial,gemma-1b:zero_shot,1,5,0,6,0.167,68.0,0.0,1.0,2.57,78.72,1.68,0.723,515,516,1031,0.7,0.35,10,19,6,0.32,0.26,0.162,0.679
HumanEval/142,hybrid,gemma-1b:scot,1,3,0,4,0.25,40.0,0.0,1.0,6.6,65.74,2.37,0.495,1081,1801,2882,0.6,0.3333,10,17,23,1.35,0.29,0.0867,0.2082
HumanEval/142,baseline,gemma-1b:few_shot,0,0,0,0,0.0,10.0,0.0,1.0,6.0,86.06,0.89,0.89,402,259,661,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.1513
HumanEval/142,swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,7.0,76.02,2.32,0.561,4205,1116,5321,0.0833,0.0455,12,21,0,0.0,0.29,0.0,0.0157
HumanEval/142,consensus,gemma-1b:scot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,3044,1315,4359,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0229
HumanEval/142,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,6.0,71.58,2.89,0.46,1798,607,2405,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0416
HumanEval/142,competitive,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:few_shot,1,3,0,4,0.25,50.0,0.0,1.0,3.4,80.0,1.53,0.686,3535,1317,4852,0.6,0.3333,10,17,7,0.41,0.29,0.0515,0.1237
HumanEval/142,soa,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,2924,1153,4077,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0245
HumanEval/142,coa,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,69.29,2.95,0.453,226,253,479,0.1,0.0556,10,17,0,0.0,0.29,0.0,0.2088
HumanEval/142,adversarial,gemma-1b:cot,0,0,0,0,0.0,9.0,0.0,1.0,7.0,86.2,1.11,0.865,1365,1034,2399,0.0833,0.0455,12,21,0,0.0,0.29,0.0,0.0347
HumanEval/142,hybrid,gemma-1b:few_shot,1,5,1,7,0.143,54.0,0.0,1.0,2.75,74.33,1.89,0.641,1365,1034,2399,0.6,0.3333,10,17,9,0.65,0.29,0.0596,0.2501
HumanEval/142,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,11.0,0.0,1.0,6.0,71.58,2.89,0.46,650,534,1184,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0845
HumanEval/142,swarm,gemma-1b:few_shot,0,1,0,1,0.0,33.0,0.0,1.0,6.33,73.82,2.58,0.507,0,0,0,0.6,0.3333,10,17,6,0.59,0.29,0.0,0.0
HumanEval/142,consensus,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.31,1.05,0.893,1079,269,1348,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0742
HumanEval/142,self_healing,gemma-1b:scot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.56,1.05,0.894,223,0,223,0.1,0.05,10,19,0,0.0,0.26,0.0,0.4484
HumanEval/142,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,6.0,87.31,1.05,0.893,0,0,0,0.1,0.05,10,19,0,0.0,0.26,0.0,0.0
HumanEval/142,adversarial,gemma-1b:scot,0,0,0,0,0.0,11.0,0.0,1.0,7.0,86.55,1.05,0.881,0,0,0,0.0833,0.05,12,19,0,0.0,0.32,0.0,0.0
HumanEval/142,adversarial,gemma-1b:few_shot,2,4,0,6,0.333,64.0,0.0,1.0,2.86,77.54,1.68,0.664,226,0,226,0.6,0.3333,10,17,8,0.47,0.29,1.4735,2.6549
HumanEval/143,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,13.0,0.0,1.0,3.0,85.74,1.55,0.789,2129,277,2406,0.0,0.0,10,6,0,0.0,0.5,0.0,0.0
HumanEval/143,actor_critic,gemma-1b:zero_shot,3,7,0,10,0.3,94.0,0.0,1.0,2.09,76.62,2.55,0.493,631,2,633,0.7,1.0,10,6,10,1.67,0.5,0.4739,1.1058
HumanEval/143,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,coa,gemma-1b:zero_shot,0,0,0,0,0.0,14.0,0.0,1.0,3.5,60.77,2.4,0.083,214,121,335,0.25,0.1429,4,6,0,0.0,0.33,0.0,0.7463
HumanEval/143,baseline,gemma-1b:cot,0,0,0,0,0.0,10.0,0.0,1.0,3.0,85.1,1.5,0.794,486,548,1034,0.0,0.0,10,6,0,0.0,0.5,0.0,0.0
HumanEval/143,swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,0.0,1.0,3.0,76.64,3.1,0.528,1386,1098,2484,0.0,0.0,10,6,0,0.0,0.5,0.0,0.0
HumanEval/143,competitive,gemma-1b:cot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,actor_critic,gemma-1b:cot,0,0,0,0,0.0,13.0,0.0,1.0,3.0,85.74,1.55,0.789,2571,1161,3732,0.0,0.0,10,6,0,0.0,0.5,0.0,0.0
