task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,model,real_branch_coverage,real_line_coverage
HumanEval/163,coa,gemma-12b:scot,6,0,0,6,1.0,88.0,,0.75,2.0,76.88,2.09,0.197,379,0,379,gemma-12b,0.0,0.0
HumanEval/163,adversarial,gemma-12b:zero_shot,11,2,0,13,0.846,96.0,,1.0,1.93,68.58,4.27,0.313,0,0,0,gemma-12b,0.0,0.0
HumanEval/163,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.73,54.54,3.91,0.109,1434,0,1434,gemma-12b,0.0,0.0
HumanEval/163,actor_critic,gemma-12b:few_shot,7,4,0,11,0.636,95.0,,1.0,2.0,73.43,3.73,0.382,724,0,724,gemma-12b,0.0,0.0
HumanEval/163,coa,gemma-12b:few_shot,6,0,0,6,1.0,88.0,,0.75,2.0,76.88,2.09,0.197,479,0,479,gemma-12b,0.0,0.0
HumanEval/163,hybrid,gemma-12b:few_shot,24,1,0,25,0.96,98.0,,1.0,2.13,50.37,9.64,0.129,1616,0,1616,gemma-12b,0.0,0.0
HumanEval/163,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,90.0,,0.75,3.0,63.67,1.64,0.14,878,0,878,gemma-12b,0.0,0.0
HumanEval/163,adversarial,gemma-12b:cot,11,3,0,14,0.786,96.0,,1.0,1.87,69.14,4.45,0.334,1616,0,1616,gemma-12b,0.0,0.0
HumanEval/163,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.5,2.0,81.86,0.36,0.137,159,0,159,gemma-12b,0.0,0.0
HumanEval/163,consensus,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.186,1693,0,1693,gemma-12b,0.0,0.0
HumanEval/163,soa,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,647,0,647,gemma-12b,0.0,0.0
HumanEval/163,adversarial,gemma-12b:scot,8,1,0,9,0.889,94.0,,1.0,2.18,75.79,3.27,0.369,443,0,443,gemma-12b,0.0,0.0
HumanEval/163,self_healing,gemma-12b:zero_shot,10,1,0,11,0.909,96.0,,1.0,2.17,70.07,4.18,0.317,1936,0,1936,gemma-12b,0.0,0.0
HumanEval/163,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.36,0.251,350,0,350,gemma-12b,0.0,0.0
HumanEval/163,self_healing,gemma-12b:cot,9,1,0,10,0.9,96.0,,1.0,2.33,69.35,4.0,0.338,1112,0,1112,gemma-12b,0.0,0.0
HumanEval/163,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,96.0,,1.0,1.93,70.03,4.09,0.36,794,0,794,gemma-12b,0.0,0.0
HumanEval/163,actor_critic,gemma-12b:cot,10,2,0,12,0.833,96.0,,1.0,1.92,72.11,4.0,0.392,900,0,900,gemma-12b,0.0,0.0
HumanEval/163,actor_critic,gemma-12b:scot,13,3,0,16,0.812,97.0,,1.0,2.0,63.24,5.45,0.279,3303,0,3303,gemma-12b,0.0,0.0
HumanEval/163,self_healing,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.4,154,0,154,gemma-12b,0.0,0.0
HumanEval/163,consensus,gemma-12b:scot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,1373,0,1373,gemma-12b,0.0,0.0
HumanEval/163,self_healing,gemma-12b:few_shot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.367,2280,0,2280,gemma-12b,0.0,0.0
HumanEval/139,competitive,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,competitive,gemma-1b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,competitive,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,1401,380,1781,gemma-1b,0.0,0.0
HumanEval/139,baseline,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,4.0,93.19,1.33,0.754,2510,1148,3658,gemma-1b,0.0,0.0
HumanEval/139,baseline,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,2.0,84.76,0.93,0.843,2660,1281,3941,gemma-1b,0.0,0.0
HumanEval/139,baseline,gemma-1b:few_shot,1,2,0,3,0.333,74.0,,1.0,2.25,89.72,1.53,0.592,6232,4551,10783,gemma-1b,0.0,0.0
HumanEval/139,actor_critic,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.1,1.27,0.738,7810,7523,15333,gemma-1b,0.0,0.0
HumanEval/139,actor_critic,gemma-1b:few_shot,2,2,0,4,0.5,79.0,,1.0,2.4,85.66,1.87,0.533,8871,9211,18082,gemma-1b,0.0,0.0
HumanEval/139,actor_critic,gemma-1b:zero_shot,7,2,0,9,0.778,85.0,,1.0,2.7,72.42,2.87,0.366,10016,10108,20124,gemma-1b,0.0,0.0
HumanEval/139,coa,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,2.33,72.43,3.27,0.406,13129,11752,24881,gemma-1b,0.0,0.0
HumanEval/139,actor_critic,gemma-1b:scot,7,2,0,9,0.778,87.0,,1.0,3.1,69.21,3.13,0.343,10903,10396,21299,gemma-1b,0.0,0.0
HumanEval/139,soa,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.477,8563,9209,17772,gemma-1b,0.0,0.0
HumanEval/139,soa,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.477,8411,8883,17294,gemma-1b,0.0,0.0
HumanEval/139,soa,gemma-1b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.477,8411,8883,17294,gemma-1b,0.0,0.0
HumanEval/139,soa,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.477,9220,9701,18921,gemma-1b,0.0,0.0
HumanEval/139,self_healing,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,4.0,93.19,1.33,0.754,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,150,0,150,gemma-1b,0.0,0.0
HumanEval/139,self_healing,gemma-1b:cot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,150,0,150,gemma-1b,0.0,0.0
HumanEval/139,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,432,0,432,gemma-1b,0.0,0.0
HumanEval/139,adversarial,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.1,1.27,0.738,432,0,432,gemma-1b,0.0,0.0
HumanEval/139,adversarial,gemma-1b:few_shot,4,1,0,5,0.8,80.0,,1.0,2.33,83.6,2.0,0.5,432,0,432,gemma-1b,0.0,0.0
HumanEval/139,adversarial,gemma-1b:scot,5,1,0,6,0.833,81.0,,1.0,2.29,82.0,2.13,0.473,432,0,432,gemma-1b,0.0,0.0
HumanEval/139,adversarial,gemma-1b:zero_shot,3,1,0,4,0.75,79.0,,1.0,2.4,85.73,1.87,0.534,432,0,432,gemma-1b,0.0,0.0
HumanEval/139,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,93.1,1.27,0.738,2281,2256,4537,gemma-1b,0.0,0.0
HumanEval/139,coa,gemma-1b:zero_shot,0,0,0,0,0.0,19.0,,1.0,2.33,72.43,3.27,0.406,2281,2256,4537,gemma-1b,0.0,0.0
HumanEval/139,coa,gemma-1b:scot,0,0,0,0,0.0,16.0,,1.0,3.0,75.9,3.6,0.381,508,1040,1548,gemma-1b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,800,1787,2587,gemma-1b,0.0,0.0
HumanEval/139,coa,gemma-1b:few_shot,0,0,0,0,0.0,8.0,,1.0,6.33,73.89,4.8,0.311,2000,2107,4107,gemma-1b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,2497,2623,5120,gemma-1b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,2497,2623,5120,gemma-1b,0.0,0.0
HumanEval/139,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,12.0,,1.0,4.33,77.35,3.93,0.354,3252,1862,5114,gemma-1b,0.0,0.0
HumanEval/139,hybrid,gemma-1b:zero_shot,11,0,0,11,1.0,83.0,,0.0,2.92,63.97,3.93,0.322,3106,1688,4794,gemma-1b,0.0,0.0
HumanEval/139,hybrid,gemma-1b:few_shot,4,5,0,9,0.444,82.0,,1.0,2.3,76.42,2.53,0.42,3246,3266,6512,gemma-1b,0.0,0.0
HumanEval/139,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.013,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,swarm,gemma-1b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.013,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,hybrid,gemma-1b:scot,15,2,0,17,0.882,88.0,,1.0,2.11,66.61,3.6,0.292,146,149,295,gemma-1b,0.0,0.0
HumanEval/139,swarm,gemma-1b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.013,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,consensus,gemma-1b:scot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,5748,3314,9062,gemma-1b,0.0,0.0
HumanEval/139,consensus,gemma-1b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.013,0,0,0,gemma-1b,0.0,0.0
HumanEval/139,consensus,gemma-1b:few_shot,0,0,0,0,0.0,19.0,,1.0,3.0,92.44,1.13,0.8,6513,3458,9971,gemma-1b,0.0,0.0
HumanEval/139,swarm,gemma-1b:few_shot,6,1,0,7,0.857,81.0,,1.0,2.12,81.8,2.13,0.472,4983,3170,8153,gemma-1b,0.0,0.0
HumanEval/139,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.093,1932,1115,3047,gemma-1b,0.0,0.0
HumanEval/140,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-1b,0.0,0.0
HumanEval/140,baseline,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,1626,417,2043,gemma-1b,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:zero_shot,3,8,0,11,0.273,78.0,,1.0,2.42,70.27,3.36,0.346,621,2,623,gemma-1b,0.0,0.0
HumanEval/140,soa,gemma-1b:zero_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,171,417,588,gemma-1b,0.0,0.0
HumanEval/140,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,4.0,76.1,4.57,0.362,3703,1641,5344,gemma-1b,0.0,0.0
HumanEval/140,hybrid,gemma-1b:zero_shot,2,8,0,10,0.2,78.0,,1.0,2.45,71.07,3.29,0.356,3368,1371,4739,gemma-1b,0.0,0.0
HumanEval/140,baseline,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,91.72,1.21,0.441,2067,459,2526,gemma-1b,0.0,0.0
HumanEval/140,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,81.0,,1.0,10.0,65.24,2.43,0.107,1060,337,1397,gemma-1b,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,89.89,1.64,0.658,2228,902,3130,gemma-1b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,4.0,76.92,4.71,0.334,4104,1564,5668,gemma-1b,0.0,0.0
HumanEval/140,competitive,gemma-1b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-1b,0.0,0.0
HumanEval/140,consensus,gemma-1b:zero_shot,4,3,0,7,0.571,73.0,,1.0,2.75,74.76,2.86,0.391,3784,1380,5164,gemma-1b,0.0,0.0
HumanEval/140,hybrid,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,4.0,61.43,1.0,0.087,1535,1721,3256,gemma-1b,0.0,0.0
HumanEval/140,soa,gemma-1b:cot,3,5,0,8,0.375,86.0,,1.0,2.22,76.51,2.79,0.427,551,810,1361,gemma-1b,0.0,0.0
HumanEval/140,baseline,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,87.97,1.43,0.444,584,444,1028,gemma-1b,0.0,0.0
HumanEval/140,coa,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,77.02,4.43,0.371,169,126,295,gemma-1b,0.0,0.0
HumanEval/140,swarm,gemma-1b:cot,0,1,0,1,0.0,32.0,,1.0,8.33,63.4,2.5,0.104,1752,1669,3421,gemma-1b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-1b:cot,0,0,0,0,0.0,11.0,,1.0,4.0,76.92,4.71,0.334,512,731,1243,gemma-1b,0.0,0.0
HumanEval/140,competitive,gemma-1b:scot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-1b,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:scot,2,12,0,14,0.143,83.0,,1.0,2.13,68.97,3.57,0.33,1393,1341,2734,gemma-1b,0.0,0.0
HumanEval/140,consensus,gemma-1b:cot,3,9,0,12,0.25,85.0,,1.0,2.38,69.06,3.5,0.332,3088,2450,5538,gemma-1b,0.0,0.0
HumanEval/140,coa,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,4.0,76.59,4.43,0.37,811,924,1735,gemma-1b,0.0,0.0
HumanEval/140,soa,gemma-1b:scot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,171,417,588,gemma-1b,0.0,0.0
HumanEval/140,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,0,0,0,gemma-1b,0.0,0.0
HumanEval/140,baseline,gemma-1b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.79,1.5,0.685,345,184,529,gemma-1b,0.0,0.0
HumanEval/140,hybrid,gemma-1b:scot,2,11,0,13,0.154,80.0,,1.0,2.36,67.89,3.64,0.311,1391,788,2179,gemma-1b,0.0,0.0
HumanEval/140,competitive,gemma-1b:few_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0,0,0,gemma-1b,0.0,0.0
HumanEval/140,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,1695,1245,2940,gemma-1b,0.0,0.0
HumanEval/140,swarm,gemma-1b:scot,4,4,0,8,0.5,86.0,,1.0,2.22,72.48,2.43,0.263,1296,768,2064,gemma-1b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-1b:scot,0,0,0,0,0.0,11.0,,1.0,4.0,76.92,4.71,0.334,1948,832,2780,gemma-1b,0.0,0.0
HumanEval/140,consensus,gemma-1b:scot,1,7,0,8,0.125,76.0,,1.0,2.56,74.24,2.93,0.386,1783,648,2431,gemma-1b,0.0,0.0
HumanEval/140,hybrid,gemma-1b:few_shot,8,0,0,8,1.0,86.0,,0.0,2.2,48.55,2.29,0.028,737,860,1597,gemma-1b,0.0,0.0
HumanEval/140,coa,gemma-1b:few_shot,0,0,0,0,0.0,11.0,,1.0,4.0,76.3,4.79,0.334,511,309,820,gemma-1b,0.0,0.0
HumanEval/140,soa,gemma-1b:few_shot,3,5,0,8,0.375,86.0,,1.0,2.22,77.06,2.71,0.432,1742,2119,3861,gemma-1b,0.0,0.0
HumanEval/140,self_healing,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,342,116,458,gemma-1b,0.0,0.0
HumanEval/140,swarm,gemma-1b:few_shot,1,0,0,1,1.0,75.0,,0.0,8.0,63.3,2.57,0.086,614,383,997,gemma-1b,0.0,0.0
HumanEval/140,atomic_swarm,gemma-1b:few_shot,0,0,0,0,0.0,11.0,,1.0,4.0,76.92,4.71,0.334,165,184,349,gemma-1b,0.0,0.0
HumanEval/140,consensus,gemma-1b:few_shot,2,6,0,8,0.25,76.0,,1.0,2.56,74.24,2.93,0.386,1515,475,1990,gemma-1b,0.0,0.0
HumanEval/140,adversarial,gemma-1b:zero_shot,3,5,0,8,0.375,76.0,,1.0,2.56,74.24,2.93,0.385,2003,475,2478,gemma-1b,0.0,0.0
HumanEval/140,self_healing,gemma-1b:scot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,1545,0,1545,gemma-1b,0.0,0.0
HumanEval/140,adversarial,gemma-1b:cot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,573,0,573,gemma-1b,0.0,0.0
HumanEval/140,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,15.0,,1.0,4.0,91.47,1.57,0.678,162,0,162,gemma-1b,0.0,0.0
HumanEval/140,adversarial,gemma-1b:scot,4,5,0,9,0.444,77.0,,1.0,2.5,72.86,3.07,0.384,243,0,243,gemma-1b,0.0,0.0
HumanEval/140,adversarial,gemma-1b:few_shot,2,0,0,2,1.0,71.0,,0.0,2.25,58.32,1.36,0.026,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,,1.0,8.0,86.64,1.41,0.69,1493,410,1903,gemma-1b,0.0,0.0
HumanEval/141,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,actor_critic,gemma-1b:zero_shot,1,1,0,2,0.5,42.0,,1.0,13.0,64.21,2.82,0.432,3210,1235,4445,gemma-1b,0.0,0.0
HumanEval/141,soa,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,8.0,86.94,1.27,0.756,564,716,1280,gemma-1b,0.0,0.0
HumanEval/141,coa,gemma-1b:zero_shot,0,0,0,0,0.0,8.0,,1.0,6.0,71.03,3.77,0.388,1800,2031,3831,gemma-1b,0.0,0.0
HumanEval/141,hybrid,gemma-1b:zero_shot,4,4,0,8,0.5,44.0,,1.0,2.67,76.56,2.05,0.572,4813,3241,8054,gemma-1b,0.0,0.0
HumanEval/141,baseline,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.87,900,1061,1961,gemma-1b,0.0,0.0
HumanEval/141,competitive,gemma-1b:cot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,6.0,88.15,1.18,0.799,1535,344,1879,gemma-1b,0.0,0.0
HumanEval/141,swarm,gemma-1b:zero_shot,0,1,0,1,0.0,71.0,,1.0,20.0,51.19,1.0,0.028,1802,1517,3319,gemma-1b,0.0,0.0
HumanEval/141,actor_critic,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.797,389,2,391,gemma-1b,0.0,0.0
HumanEval/141,atomic_swarm,gemma-1b:zero_shot,0,1,0,1,0.0,26.0,,1.0,8.67,72.89,2.91,0.423,278,345,623,gemma-1b,0.0,0.0
HumanEval/141,soa,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,10.0,85.09,1.5,0.734,4372,1451,5823,gemma-1b,0.0,0.0
HumanEval/141,hybrid,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.797,774,345,1119,gemma-1b,0.0,0.0
HumanEval/141,coa,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,7.33,70.5,4.0,0.38,282,392,674,gemma-1b,0.0,0.0
HumanEval/141,competitive,gemma-1b:scot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,baseline,gemma-1b:scot,0,0,0,0,0.0,8.0,,1.0,8.0,86.4,1.36,0.724,637,816,1453,gemma-1b,0.0,0.0
HumanEval/141,consensus,gemma-1b:cot,0,0,0,0,0.0,9.0,,1.0,6.0,88.15,1.18,0.799,2121,1980,4101,gemma-1b,0.0,0.0
HumanEval/141,actor_critic,gemma-1b:scot,3,1,0,4,0.75,45.0,,1.0,9.6,61.23,3.0,0.39,3369,1982,5351,gemma-1b,0.0,0.0
HumanEval/141,atomic_swarm,gemma-1b:cot,0,1,0,1,0.0,24.0,,1.0,9.33,72.04,3.09,0.418,4272,3846,8118,gemma-1b,0.0,0.0
HumanEval/141,soa,gemma-1b:scot,0,0,0,0,0.0,9.0,,1.0,6.0,88.63,1.18,0.802,2176,1589,3765,gemma-1b,0.0,0.0
HumanEval/141,coa,gemma-1b:scot,0,0,0,0,0.0,8.0,,1.0,6.0,71.03,3.77,0.388,1174,1247,2421,gemma-1b,0.0,0.0
HumanEval/141,adversarial,gemma-1b:zero_shot,0,0,0,0,0.0,9.0,,1.0,8.0,86.15,1.55,0.757,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,self_healing,gemma-1b:zero_shot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.797,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,hybrid,gemma-1b:scot,1,1,0,2,0.5,33.0,,1.0,12.33,60.69,2.41,0.076,1829,1347,3176,gemma-1b,0.0,0.0
HumanEval/141,baseline,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,6.0,88.16,1.23,0.818,458,356,814,gemma-1b,0.0,0.0
HumanEval/141,actor_critic,gemma-1b:few_shot,2,0,0,2,1.0,54.0,,0.0,2.67,63.25,0.64,0.033,2319,9400,11719,gemma-1b,0.0,0.0
HumanEval/141,competitive,gemma-1b:few_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,swarm,gemma-1b:scot,0,0,0,0,0.0,8.0,,1.0,7.0,78.12,2.55,0.546,1116,724,1840,gemma-1b,0.0,0.0
HumanEval/141,consensus,gemma-1b:scot,0,0,0,0,0.0,9.0,,1.0,8.0,86.94,1.27,0.756,1156,366,1522,gemma-1b,0.0,0.0
HumanEval/141,atomic_swarm,gemma-1b:scot,0,1,0,1,0.0,24.0,,1.0,8.33,72.67,3.09,0.443,912,1062,1974,gemma-1b,0.0,0.0
HumanEval/141,soa,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,7.0,87.96,1.27,0.775,564,706,1270,gemma-1b,0.0,0.0
HumanEval/141,coa,gemma-1b:few_shot,0,0,0,0,0.0,8.0,,1.0,6.0,71.03,3.77,0.388,553,690,1243,gemma-1b,0.0,0.0
HumanEval/141,swarm,gemma-1b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.01,483,8192,8675,gemma-1b,0.0,0.0
HumanEval/141,self_healing,gemma-1b:cot,0,0,0,0,0.0,5.0,,1.0,12.0,83.74,1.45,0.721,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,adversarial,gemma-1b:cot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.87,0,0,0,gemma-1b,0.0,0.0
HumanEval/141,swarm,gemma-1b:few_shot,0,1,0,1,0.0,61.0,,1.0,5.5,84.09,1.18,0.16,359,261,620,gemma-1b,0.0,0.0
HumanEval/141,consensus,gemma-1b:few_shot,0,0,0,0,0.0,9.0,,1.0,7.0,87.96,1.27,0.775,1136,356,1492,gemma-1b,0.0,0.0
HumanEval/141,atomic_swarm,gemma-1b:few_shot,0,1,0,1,0.0,24.0,,1.0,8.33,72.67,3.09,0.443,278,345,623,gemma-1b,0.0,0.0
HumanEval/141,adversarial,gemma-1b:scot,0,0,0,0,0.0,7.0,,1.0,9.0,85.22,1.59,0.739,2868,0,2868,gemma-1b,0.0,0.0
HumanEval/141,self_healing,gemma-1b:scot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.797,282,0,282,gemma-1b,0.0,0.0
HumanEval/141,self_healing,gemma-1b:few_shot,0,0,0,0,0.0,7.0,,1.0,6.0,87.62,1.18,0.797,278,0,278,gemma-1b,0.0,0.0
HumanEval/141,hybrid,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.006,10130,8192,18322,gemma-1b,0.0,0.0
HumanEval/141,adversarial,gemma-1b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.084,2359,0,2359,gemma-1b,0.0,0.0
HumanEval/142,baseline,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,6.0,87.6,1.05,0.925,671,263,934,gemma-1b,0.0,0.0
HumanEval/142,competitive,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0,0,0,gemma-1b,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:zero_shot,3,5,0,8,0.375,71.0,,1.0,2.44,74.93,1.89,0.651,553,2,555,gemma-1b,0.0,0.0
HumanEval/142,soa,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,6.0,87.56,1.05,0.894,1671,959,2630,gemma-1b,0.0,0.0
HumanEval/142,coa,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,6.0,70.02,3.05,0.448,226,253,479,gemma-1b,0.0,0.0
HumanEval/142,hybrid,gemma-1b:zero_shot,1,5,0,6,0.167,68.0,,1.0,2.57,78.21,1.68,0.71,1132,697,1829,gemma-1b,0.0,0.0
HumanEval/142,baseline,gemma-1b:cot,0,0,0,0,0.0,10.0,,1.0,6.0,86.1,0.89,0.921,1404,1059,2463,gemma-1b,0.0,0.0
HumanEval/142,competitive,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0,0,0,gemma-1b,0.0,0.0
HumanEval/142,actor_critic,gemma-1b:cot,0,0,0,0,0.0,9.0,,1.0,7.0,86.2,1.11,0.864,923,271,1194,gemma-1b,0.0,0.0
HumanEval/142,swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,7.0,76.32,2.32,0.581,5501,831,6332,gemma-1b,0.0,0.0
HumanEval/142,atomic_swarm,gemma-1b:zero_shot,0,0,0,0,0.0,11.0,,1.0,6.33,71.34,3.11,0.439,0,0,0,gemma-1b,0.0,0.0
HumanEval/142,consensus,gemma-1b:zero_shot,0,0,0,0,0.0,12.0,,1.0,6.0,87.56,1.05,0.894,864,264,1128,gemma-1b,0.0,0.0
HumanEval/142,soa,gemma-1b:cot,0,0,0,0,0.0,12.0,,1.0,6.0,87.56,1.05,0.894,2206,522,2728,gemma-1b,0.0,0.0
