task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/152,hybrid,gemma-27b:zero_shot,23,1,0,24,0.958,98.55,100.0,1.0,2.04,61.33,6.54,0.305,3019,0,3019,0,0,0,1.0,0.0
HumanEval/152,adversarial,gemma-27b:zero_shot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.443,6160,0,6160,15,2,4,0.0,0.783
HumanEval/152,consensus,gemma-27b:zero_shot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.446,2264,0,2264,15,2,4,0.0,0.783
HumanEval/152,actor_critic,gemma-27b:zero_shot,12,0,0,12,1.0,97.96,100.0,0.0,2.21,72.55,4.92,0.383,1434,0,1434,21,2,4,0.0,0.783
HumanEval/152,soa,gemma-27b:few_shot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.446,5010,0,5010,15,2,4,0.0,0.783
HumanEval/152,adversarial,gemma-27b:cot,0,10,0,10,0.0,85.71,86.0,1.0,2.09,75.09,3.31,0.532,322,410,732,18,2,4,0.0,0.783
HumanEval/152,consensus,gemma-27b:cot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.446,2582,408,2990,15,2,4,0.0,0.783
HumanEval/152,hybrid,gemma-27b:scot,6,1,0,7,0.857,96.15,100.0,1.0,1.89,77.19,3.46,0.496,673,0,673,9,2,3,0.0,0.708
HumanEval/152,adversarial,gemma-27b:scot,12,0,0,12,1.0,97.22,100.0,0.0,1.93,74.35,4.08,0.422,755,832,1587,15,2,3,0.0,0.733
HumanEval/152,self_healing,gemma-27b:zero_shot,0,0,0,0,0,26.67,0.0,1.0,2.0,65.68,2.38,0.626,5568,1921,7489,0,0,0,1.0,0.0
HumanEval/152,self_healing,gemma-27b:cot,0,0,0,0,0,26.67,0.0,1.0,2.0,65.68,2.38,0.626,6896,10442,17338,0,0,0,1.0,0.0
HumanEval/152,consensus,gemma-27b:few_shot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.446,6497,10019,16516,15,2,4,0.0,0.783
HumanEval/152,self_healing,gemma-27b:scot,0,0,0,0,0,26.67,0.0,1.0,2.0,65.68,2.38,0.626,5460,1201,6661,0,0,0,1.0,0.0
HumanEval/152,consensus,gemma-27b:scot,9,1,0,10,0.9,97.3,100.0,1.0,1.92,77.35,4.08,0.446,2728,0,2728,15,2,4,0.0,0.783
HumanEval/152,swarm,gemma-27b:few_shot,0,1,0,1,0.0,85.71,86.0,1.0,1.5,68.54,1.15,0.912,6175,1695,7870,2,0,3,0.0,0.45
HumanEval/152,adversarial,gemma-27b:few_shot,9,1,0,10,0.9,97.3,100.0,1.0,2.17,75.86,4.15,0.431,5460,1201,6661,14,2,4,0.0,0.783
HumanEval/152,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,95.0,100.0,0.0,1.8,77.35,2.85,0.581,7759,2529,10288,5,1,3,0.0,0.567
HumanEval/152,actor_critic,gemma-27b:few_shot,10,0,0,10,1.0,97.62,100.0,0.0,2.17,73.95,4.31,0.474,2557,670,3227,17,2,4,0.0,0.783
HumanEval/152,coa,gemma-27b:few_shot,13,0,0,13,1.0,73.02,25.0,0.0,1.82,69.73,7.69,0.268,1422,0,1422,16,2,4,0.154,0.745
HumanEval/152,swarm,gemma-27b:scot,0,0,1,1,0.0,,,1.0,2.0,69.45,5.54,0.364,3929,0,3929,21,2,4,0.0,0.783
HumanEval/152,actor_critic,gemma-27b:scot,10,0,0,10,1.0,97.5,100.0,0.0,2.17,76.34,4.08,0.491,5375,407,5782,17,2,4,0.0,0.783
HumanEval/152,actor_critic,gemma-27b:cot,0,13,0,13,0.0,64.52,65.0,1.0,2.71,59.44,5.38,0.348,3577,277,3854,18,2,4,0.0,0.783
HumanEval/152,hybrid,gemma-27b:few_shot,13,1,0,14,0.929,94.55,100.0,1.0,2.06,69.84,5.54,0.371,5397,803,6200,17,3,4,0.0,0.825
HumanEval/152,self_healing,gemma-27b:few_shot,0,0,0,0,0,26.67,0.0,1.0,2.0,65.68,2.38,0.626,1546,0,1546,0,0,0,1.0,0.0
HumanEval/153,competitive,gemma-27b:zero_shot,0,15,0,15,0.0,68.0,0.0,1.0,1.94,77.36,1.78,0.513,0,0,0,18,1,3,0.0,0.692
HumanEval/153,baseline,gemma-27b:zero_shot,9,1,0,10,0.9,75.76,62.5,1.0,2.25,73.57,2.59,0.406,667,0,667,20,1,3,0.0,0.692
HumanEval/153,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,27.27,0.0,1.0,1.5,55.1,0.74,0.838,848,0,848,2,1,3,0.0,0.492
HumanEval/153,competitive,gemma-27b:cot,0,14,0,14,0.0,66.67,0.0,1.0,1.93,78.47,1.7,0.526,0,0,0,17,1,3,0.0,0.692
HumanEval/153,soa,gemma-27b:zero_shot,13,1,0,14,0.929,69.81,66.67,1.0,3.67,81.5,2.74,0.418,1184,0,1184,2,0,4,0.0,0.5
HumanEval/153,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,78.64,0.93,0.776,2841,0,2841,4,1,3,0.0,0.542
HumanEval/153,baseline,gemma-27b:cot,9,2,0,11,0.818,76.47,62.5,1.0,2.23,73.18,2.67,0.395,2841,0,2841,15,1,3,0.0,0.692
HumanEval/153,competitive,gemma-27b:scot,0,15,0,15,0.0,68.0,0.0,1.0,1.94,77.36,1.78,0.513,0,0,0,18,1,3,0.0,0.692
HumanEval/153,swarm,gemma-27b:cot,0,1,0,1,0.0,27.27,0.0,1.0,1.5,53.37,0.78,0.817,213,0,213,2,1,3,0.0,0.492
HumanEval/153,coa,gemma-27b:zero_shot,11,1,0,12,0.917,61.16,50.0,1.0,3.25,62.18,5.59,0.248,0,0,0,18,1,4,0.0,0.742
HumanEval/153,soa,gemma-27b:cot,11,2,0,13,0.846,69.81,66.67,1.0,3.67,81.34,2.7,0.422,336,0,336,2,0,4,0.0,0.5
HumanEval/153,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,78.64,0.93,0.776,334,0,334,4,1,3,0.0,0.542
HumanEval/153,hybrid,gemma-27b:zero_shot,23,2,0,25,0.92,69.81,66.67,1.0,3.67,82.3,3.15,0.364,6191,0,6191,2,0,4,0.0,0.5
HumanEval/153,baseline,gemma-27b:scot,10,0,0,10,1.0,72.88,50.0,0.2,2.42,73.53,2.48,0.415,3179,0,3179,12,1,3,0.0,0.692
HumanEval/153,coa,gemma-27b:cot,11,1,0,12,0.917,61.16,50.0,1.0,3.25,62.18,5.59,0.248,4257,0,4257,18,1,4,0.0,0.742
HumanEval/153,hybrid,gemma-27b:cot,29,3,0,32,0.906,83.18,50.0,1.0,2.21,60.34,4.3,0.279,1646,0,1646,33,1,3,0.031,0.684
HumanEval/153,soa,gemma-27b:scot,12,3,0,15,0.8,69.81,66.67,1.0,3.67,81.64,2.78,0.414,7745,0,7745,2,0,4,0.0,0.5
HumanEval/153,baseline,gemma-27b:few_shot,0,8,0,8,0.0,54.29,0.0,1.0,1.89,83.92,1.22,0.64,514,0,514,11,1,3,0.0,0.692
HumanEval/153,competitive,gemma-27b:few_shot,0,16,0,16,0.0,69.23,0.0,1.0,1.94,76.25,1.85,0.495,0,0,0,18,1,3,0.0,0.692
HumanEval/153,consensus,gemma-27b:zero_shot,13,1,0,14,0.929,69.81,66.67,1.0,3.67,81.5,2.74,0.411,2504,0,2504,2,0,4,0.0,0.5
HumanEval/153,actor_critic,gemma-27b:zero_shot,11,3,0,14,0.786,79.49,66.67,1.0,2.25,71.05,2.96,0.376,2926,0,2926,17,1,3,0.0,0.692
HumanEval/153,coa,gemma-27b:scot,11,1,0,12,0.917,61.16,50.0,1.0,3.25,62.18,5.59,0.248,342,0,342,18,1,4,0.0,0.742
HumanEval/153,atomic_swarm,gemma-27b:scot,3,0,0,3,1.0,68.52,56.25,0.2,2.6,75.65,2.15,0.546,2019,0,2019,4,1,3,0.333,0.458
HumanEval/153,adversarial,gemma-27b:zero_shot,13,1,0,14,0.929,78.38,62.5,1.0,2.19,71.72,2.89,0.386,511,0,511,18,2,3,0.0,0.733
HumanEval/153,swarm,gemma-27b:scot,2,1,0,3,0.667,63.64,40.0,1.0,2.8,72.96,2.37,0.44,3100,290,3390,5,1,4,0.0,0.617
HumanEval/153,consensus,gemma-27b:cot,15,2,0,17,0.882,69.81,66.67,1.0,3.67,81.87,2.85,0.403,6140,290,6430,2,0,4,0.0,0.5
HumanEval/153,swarm,gemma-27b:few_shot,0,1,0,1,0.0,27.27,0.0,1.0,1.5,55.1,0.74,0.834,185,0,185,2,0,3,0.0,0.45
HumanEval/153,adversarial,gemma-27b:cot,0,15,0,15,0.0,68.0,0.0,1.0,1.94,77.36,1.78,0.531,1585,279,1864,18,1,3,0.0,0.692
HumanEval/153,hybrid,gemma-27b:scot,6,0,0,6,1.0,68.63,50.0,0.0,2.62,74.8,2.22,0.465,946,0,946,8,1,3,0.0,0.642
HumanEval/153,coa,gemma-27b:few_shot,11,1,0,12,0.917,59.68,50.0,1.0,3.31,62.2,5.59,0.246,1415,1070,2485,18,1,4,0.0,0.742
HumanEval/153,self_healing,gemma-27b:zero_shot,0,0,0,0,0,8.16,0.0,1.0,4.0,70.25,1.93,0.562,1436,1598,3034,0,0,0,1.0,0.0
HumanEval/153,soa,gemma-27b:few_shot,11,2,0,13,0.846,69.81,66.67,1.0,3.67,81.34,2.7,0.423,2259,439,2698,2,0,4,0.0,0.5
HumanEval/153,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,78.64,0.93,0.776,1858,205,2063,4,1,3,0.0,0.542
HumanEval/153,adversarial,gemma-27b:scot,11,0,0,11,1.0,61.9,50.0,0.2,3.67,81.71,2.3,0.442,1601,214,1815,2,0,4,0.0,0.5
HumanEval/153,consensus,gemma-27b:scot,22,4,0,26,0.846,69.81,66.67,1.0,3.67,82.31,3.19,0.358,2784,204,2988,2,0,4,0.0,0.5
HumanEval/153,hybrid,gemma-27b:few_shot,21,3,0,24,0.875,81.25,57.14,1.0,2.35,64.75,3.81,0.291,3706,606,4312,25,1,3,0.083,0.671
HumanEval/153,consensus,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,3.67,81.64,2.78,0.412,2608,0,2608,2,0,4,0.0,0.5
HumanEval/153,adversarial,gemma-27b:few_shot,7,3,0,10,0.7,71.88,50.0,1.0,2.67,72.65,2.7,0.389,440,435,875,17,1,3,0.0,0.692
HumanEval/153,self_healing,gemma-27b:few_shot,11,0,0,11,1.0,76.47,62.5,0.2,2.23,73.18,2.67,0.395,0,0,0,15,1,3,0.091,0.669
HumanEval/153,self_healing,gemma-27b:scot,0,0,0,0,0,8.16,0.0,1.0,4.0,70.25,1.93,0.562,2136,1366,3502,0,0,0,1.0,0.0
HumanEval/153,actor_critic,gemma-27b:few_shot,10,0,0,10,1.0,77.14,66.67,0.2,2.33,73.76,2.7,0.454,3237,1184,4421,13,2,3,0.0,0.733
HumanEval/153,actor_critic,gemma-27b:scot,0,0,0,0,0,10.53,0.0,1.0,4.5,63.25,1.7,0.557,3572,1353,4925,0,0,0,1.0,0.0
HumanEval/153,actor_critic,gemma-27b:cot,0,12,0,12,0.0,63.64,0.0,1.0,1.92,80.66,1.56,0.556,946,0,946,15,2,3,0.0,0.733
HumanEval/153,self_healing,gemma-27b:cot,0,0,0,0,0,8.16,0.0,1.0,4.0,70.25,1.93,0.562,613,0,613,0,0,0,1.0,0.0
HumanEval/154,competitive,gemma-27b:zero_shot,0,19,0,19,0.0,72.41,0.0,1.0,1.95,68.15,2.82,0.344,0,0,0,27,1,3,0.0,0.692
HumanEval/154,baseline,gemma-27b:zero_shot,14,2,0,16,0.875,74.6,33.33,1.0,2.0,72.53,3.35,0.356,2342,0,2342,23,1,3,0.0,0.692
HumanEval/154,competitive,gemma-27b:cot,0,16,0,16,0.0,69.23,0.0,1.0,1.94,72.02,2.47,0.377,0,0,0,23,1,3,0.0,0.692
HumanEval/154,swarm,gemma-27b:zero_shot,0,2,0,2,0.0,33.33,0.0,1.0,1.67,93.06,0.82,0.766,150,0,150,2,1,3,0.5,0.367
HumanEval/154,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,596,0,596,3,1,3,0.333,0.433
HumanEval/154,soa,gemma-27b:zero_shot,8,1,0,9,0.889,74.6,33.33,1.0,3.27,70.55,3.35,0.323,410,0,410,28,1,3,0.0,0.692
HumanEval/154,coa,gemma-27b:zero_shot,9,0,0,9,1.0,53.85,27.27,0.0,2.31,71.43,4.76,0.281,561,0,561,10,1,3,0.222,0.636
HumanEval/154,baseline,gemma-27b:cot,0,1,0,1,0.0,53.33,33.33,1.0,11.0,70.44,3.18,0.337,248,0,248,34,1,3,0.0,0.692
HumanEval/154,soa,gemma-27b:cot,15,2,0,17,0.882,75.76,33.33,1.0,2.05,68.89,3.53,0.323,3595,0,3595,0,0,0,1.0,0.0
HumanEval/154,coa,gemma-27b:cot,9,0,0,9,1.0,53.85,27.27,0.0,2.23,71.95,4.76,0.281,375,0,375,8,1,3,0.333,0.558
HumanEval/154,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,1588,0,1588,3,1,3,0.333,0.433
HumanEval/154,competitive,gemma-27b:scot,0,18,0,18,0.0,71.43,0.0,1.0,1.95,69.38,2.71,0.35,0,0,0,26,1,3,0.0,0.692
HumanEval/154,swarm,gemma-27b:cot,6,1,0,7,0.857,64.44,33.33,1.0,2.0,82.14,2.29,0.466,5403,0,5403,13,1,3,0.0,0.692
HumanEval/154,baseline,gemma-27b:scot,13,0,0,13,1.0,76.47,50.0,0.0,2.13,72.14,3.41,0.399,5492,0,5492,17,1,3,0.0,0.692
HumanEval/154,hybrid,gemma-27b:zero_shot,13,4,0,17,0.765,84.31,33.33,1.0,3.85,50.67,5.65,0.199,4257,0,4257,0,0,0,1.0,0.0
HumanEval/154,adversarial,gemma-27b:zero_shot,18,2,0,20,0.9,78.67,42.86,1.0,2.09,64.97,3.94,0.32,1147,0,1147,0,0,0,1.0,0.0
HumanEval/154,actor_critic,gemma-27b:zero_shot,18,4,0,22,0.818,78.67,33.33,1.0,2.0,68.65,4.41,0.273,1408,0,1408,33,1,3,0.0,0.692
HumanEval/154,competitive,gemma-27b:few_shot,0,19,0,19,0.0,72.41,0.0,1.0,1.95,68.15,2.82,0.337,0,0,0,25,1,3,0.0,0.692
HumanEval/154,coa,gemma-27b:scot,7,2,0,9,0.778,58.73,25.0,1.0,2.08,75.49,3.76,0.333,462,0,462,10,1,3,0.222,0.636
HumanEval/154,consensus,gemma-27b:zero_shot,24,2,0,26,0.923,80.72,33.33,1.0,2.0,63.36,4.53,0.278,2803,0,2803,29,1,3,0.0,0.692
HumanEval/154,soa,gemma-27b:scot,8,1,0,9,0.889,73.44,33.33,1.0,3.36,69.94,3.41,0.316,641,0,641,29,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,2456,0,2456,3,1,3,0.333,0.433
HumanEval/154,baseline,gemma-27b:few_shot,0,12,0,12,0.0,62.79,0.0,1.0,1.92,78.77,1.94,0.44,2004,0,2004,16,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:cot,0,20,0,20,0.0,73.33,0.0,1.0,1.95,66.97,2.94,0.328,2106,0,2106,26,1,3,0.05,0.679
HumanEval/154,hybrid,gemma-27b:cot,31,4,0,35,0.886,86.07,33.33,1.0,2.53,43.73,6.82,0.165,3134,0,3134,0,0,0,1.0,0.0
HumanEval/154,swarm,gemma-27b:scot,0,1,0,1,0.0,36.0,0.0,1.0,1.67,57.58,1.65,0.488,4549,0,4549,3,1,3,0.0,0.517
HumanEval/154,actor_critic,gemma-27b:cot,5,2,0,7,0.714,76.92,33.33,1.0,4.8,62.81,4.24,0.263,5533,0,5533,0,0,0,1.0,0.0
HumanEval/154,coa,gemma-27b:few_shot,9,0,0,9,1.0,53.85,27.27,0.0,2.31,71.43,4.76,0.279,336,79,415,10,1,3,0.222,0.636
HumanEval/154,soa,gemma-27b:few_shot,9,1,0,10,0.9,76.12,33.33,1.0,3.33,68.37,3.59,0.304,3473,624,4097,32,1,3,0.0,0.692
HumanEval/154,self_healing,gemma-27b:zero_shot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,116,362,478,0,0,0,1.0,0.0
HumanEval/154,consensus,gemma-27b:cot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.321,3178,145,3323,25,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:scot,13,0,0,13,1.0,73.77,42.86,0.0,2.13,74.26,3.12,0.41,123,372,495,21,1,3,0.0,0.692
HumanEval/154,self_healing,gemma-27b:cot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,2520,561,3081,0,0,0,1.0,0.0
HumanEval/154,swarm,gemma-27b:few_shot,0,2,0,2,0.0,33.33,0.0,1.0,1.67,93.06,0.82,0.708,3771,872,4643,4,0,3,0.0,0.5
HumanEval/154,actor_critic,gemma-27b:scot,19,1,0,20,0.95,82.02,50.0,1.0,2.41,62.91,4.82,0.272,2520,561,3081,37,1,3,0.0,0.692
HumanEval/154,hybrid,gemma-27b:scot,12,1,0,13,0.923,74.19,42.86,1.0,2.07,74.26,3.18,0.389,1619,561,2180,16,1,3,0.154,0.653
HumanEval/154,consensus,gemma-27b:scot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.319,2403,402,2805,25,1,3,0.0,0.692
HumanEval/154,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,40.74,0.0,1.0,1.75,94.95,1.0,0.741,449,236,685,3,1,3,0.333,0.433
HumanEval/154,consensus,gemma-27b:few_shot,18,2,0,20,0.9,77.46,33.33,1.0,2.0,68.6,3.82,0.32,2452,9,2461,25,1,3,0.0,0.692
HumanEval/154,adversarial,gemma-27b:few_shot,15,1,0,16,0.938,75.76,42.86,1.0,2.11,71.45,3.41,0.354,0,0,0,23,1,3,0.0,0.692
HumanEval/154,self_healing,gemma-27b:scot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,201,160,361,0,0,0,1.0,0.0
HumanEval/154,actor_critic,gemma-27b:few_shot,11,0,0,11,1.0,59.09,43.75,0.0,2.25,87.22,2.76,0.366,4508,2030,6538,4,1,5,0.0,0.642
HumanEval/154,hybrid,gemma-27b:few_shot,24,4,0,28,0.857,77.24,50.0,1.0,2.02,51.78,6.76,0.202,2192,479,2671,30,2,3,0.194,0.685
HumanEval/154,self_healing,gemma-27b:few_shot,0,0,0,0,0,10.53,0.0,1.0,3.5,81.44,1.65,0.658,120,9,129,0,0,0,1.0,0.0
HumanEval/155,competitive,gemma-27b:zero_shot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,0,0,0,13,1,3,0.0,0.692
HumanEval/155,baseline,gemma-27b:zero_shot,13,0,0,13,1.0,86.0,66.67,0.0,2.0,71.07,4.36,0.259,2153,0,2153,13,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:zero_shot,0,9,0,9,0.0,78.79,0.0,1.0,1.9,79.72,2.91,0.332,3130,0,3130,8,1,3,0.111,0.614
HumanEval/155,soa,gemma-27b:zero_shot,0,14,0,14,0.0,82.05,0.0,1.0,1.93,70.35,3.18,0.263,3002,0,3002,13,1,3,0.0,0.692
HumanEval/155,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,46.15,0.0,1.0,1.5,98.5,0.82,0.665,5039,0,5039,1,0,3,0.0,0.425
HumanEval/155,atomic_swarm,gemma-27b:zero_shot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,1208,0,1208,3,1,3,0.0,0.517
HumanEval/155,competitive,gemma-27b:cot,0,11,0,11,0.0,78.79,0.0,1.0,1.92,75.72,2.64,0.311,0,0,0,11,1,3,0.0,0.692
HumanEval/155,actor_critic,gemma-27b:zero_shot,12,1,0,13,0.923,85.0,75.0,1.0,2.07,69.33,5.18,0.207,564,0,564,13,1,4,0.0,0.742
HumanEval/155,baseline,gemma-27b:cot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,185,0,185,13,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:cot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,128,0,128,11,1,3,0.154,0.653
HumanEval/155,competitive,gemma-27b:scot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,0,0,0,13,1,3,0.0,0.692
HumanEval/155,swarm,gemma-27b:cot,0,2,0,2,0.0,53.33,0.0,1.0,1.67,97.3,1.09,0.548,203,0,203,2,0,3,0.0,0.45
HumanEval/155,soa,gemma-27b:cot,0,14,0,14,0.0,82.05,0.0,1.0,1.93,70.35,3.18,0.263,560,0,560,13,1,3,0.0,0.692
HumanEval/155,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,1198,0,1198,3,1,3,0.0,0.517
HumanEval/155,baseline,gemma-27b:scot,8,1,0,9,0.889,83.72,66.67,1.0,2.0,76.13,3.73,0.29,329,0,329,9,1,3,0.0,0.667
HumanEval/155,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,61.11,0.0,1.0,1.75,96.08,1.27,0.601,5072,0,5072,3,1,3,0.0,0.517
HumanEval/155,swarm,gemma-27b:scot,0,1,0,1,0.0,46.15,0.0,1.0,1.5,96.78,0.91,0.611,3507,0,3507,1,0,3,0.0,0.425
HumanEval/155,baseline,gemma-27b:few_shot,0,7,0,7,0.0,70.83,0.0,1.0,1.88,85.74,1.82,0.404,2901,0,2901,7,1,3,0.0,0.617
HumanEval/155,soa,gemma-27b:scot,0,16,0,16,0.0,83.72,0.0,1.0,1.94,67.36,3.55,0.242,1401,0,1401,15,1,3,0.0,0.692
HumanEval/155,coa,gemma-27b:scot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,2272,0,2272,11,1,3,0.154,0.653
HumanEval/155,hybrid,gemma-27b:zero_shot,18,3,0,21,0.857,90.54,66.67,1.0,2.29,55.63,6.55,0.157,1800,0,1800,0,0,0,1.0,0.0
HumanEval/155,consensus,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.217,3128,0,3128,0,0,0,1.0,0.0
HumanEval/155,actor_critic,gemma-27b:cot,0,7,0,7,0.0,54.76,0.0,1.0,3.0,70.51,3.45,0.259,5649,0,5649,19,2,4,0.0,0.783
HumanEval/155,competitive,gemma-27b:few_shot,0,13,0,13,0.0,81.08,0.0,1.0,1.93,72.07,3.0,0.274,0,0,0,13,1,3,0.0,0.692
HumanEval/155,hybrid,gemma-27b:cot,0,26,0,26,0.0,88.89,0.0,1.0,1.93,54.12,6.18,0.172,5072,0,5072,29,3,4,0.0,0.825
HumanEval/155,coa,gemma-27b:few_shot,0,12,0,12,0.0,80.49,0.0,1.0,1.93,73.25,3.64,0.271,3282,0,3282,11,1,3,0.154,0.653
HumanEval/155,soa,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.252,1999,0,1999,0,0,0,1.0,0.0
HumanEval/155,swarm,gemma-27b:few_shot,0,1,0,1,0.0,50.0,0.0,1.0,2.0,97.92,0.91,0.627,315,0,315,2,0,3,0.0,0.45
HumanEval/155,hybrid,gemma-27b:scot,11,0,0,11,1.0,84.78,66.67,0.0,2.0,73.44,4.0,0.26,1773,1017,2790,11,1,3,0.0,0.692
HumanEval/155,consensus,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.217,2078,0,2078,0,0,0,1.0,0.0
HumanEval/155,actor_critic,gemma-27b:scot,9,0,0,9,1.0,77.42,66.67,0.0,1.75,87.01,4.45,0.227,1177,184,1361,3,0,5,0.0,0.575
HumanEval/155,atomic_swarm,gemma-27b:few_shot,3,0,0,3,1.0,78.12,66.67,0.0,2.0,85.11,2.73,0.389,2318,1694,4012,3,1,3,0.0,0.517
HumanEval/155,hybrid,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.164,1559,310,1869,0,0,0,1.0,0.0
HumanEval/155,self_healing,gemma-27b:zero_shot,0,0,0,0,0,13.79,0.0,1.0,2.5,87.92,2.27,0.457,167,307,474,0,0,0,1.0,0.0
HumanEval/155,actor_critic,gemma-27b:few_shot,11,0,0,11,1.0,85.11,66.67,0.0,2.0,74.08,4.09,0.244,1138,2,1140,11,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:zero_shot,12,3,0,15,0.8,87.27,66.67,1.0,2.0,68.23,4.82,0.236,2491,2004,4495,15,1,3,0.0,0.692
HumanEval/155,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.283,498,1467,1965,0,0,0,1.0,0.0
HumanEval/155,self_healing,gemma-27b:cot,0,0,0,0,0,13.79,0.0,1.0,2.5,87.92,2.27,0.457,1220,1506,2726,0,0,0,1.0,0.0
HumanEval/155,adversarial,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.266,762,930,1692,0,0,0,1.0,0.0
HumanEval/155,consensus,gemma-27b:scot,0,20,0,20,0.0,86.27,0.0,1.0,1.95,62.48,4.27,0.217,1419,0,1419,20,1,3,0.0,0.692
HumanEval/155,consensus,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.207,3241,614,3855,0,0,0,1.0,0.0
HumanEval/155,adversarial,gemma-27b:few_shot,10,0,0,10,1.0,84.09,66.67,0.0,2.0,76.2,3.91,0.257,1109,1062,2171,10,1,3,0.0,0.692
HumanEval/155,self_healing,gemma-27b:scot,0,0,0,0,0,16.67,0.0,1.0,2.0,91.14,2.0,0.439,327,411,738,0,0,0,1.0,0.0
HumanEval/155,self_healing,gemma-27b:few_shot,0,0,0,0,0,16.67,0.0,1.0,2.0,91.14,2.0,0.439,489,0,489,0,0,0,1.0,0.0
HumanEval/156,competitive,gemma-27b:zero_shot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,0,0,0,33,0,3,0.0,0.65
HumanEval/156,competitive,gemma-27b:cot,0,33,0,33,0.0,88.61,89.0,1.0,1.97,55.87,4.05,0.188,0,0,0,33,0,3,0.0,0.65
HumanEval/156,baseline,gemma-27b:zero_shot,21,1,0,22,0.955,87.67,100.0,1.0,2.0,65.44,4.05,0.199,172,0,172,22,0,3,0.0,0.65
HumanEval/156,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,40.0,40.0,1.0,1.5,80.72,0.68,0.567,203,0,203,1,0,3,0.0,0.425
HumanEval/156,soa,gemma-27b:zero_shot,0,30,0,30,0.0,87.67,88.0,1.0,1.97,58.24,3.74,0.206,920,0,920,30,0,3,0.0,0.65
HumanEval/156,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,80.0,100.0,1.0,3.2,77.98,2.58,0.306,2271,0,2271,10,1,4,0.0,0.742
HumanEval/156,swarm,gemma-27b:cot,0,1,0,1,0.0,40.0,40.0,1.0,1.5,80.72,0.68,0.569,8098,0,8098,1,0,3,0.0,0.425
