task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,norm_config
HumanEval/163,hybrid,gemma-12b:scot,13,1,0,14,0.929,94.0,,1.0,2.2,69.13,4.18,0.351,941.0,0.0,941.0,
HumanEval/139,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.12,80.52,3.07,0.055,719.0,0.0,719.0,
HumanEval/140,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.07,59.56,2.07,0.063,793.0,0.0,793.0,
HumanEval/141,self_healing,gemma-12b:scot,8,1,0,9,0.889,75.0,,1.0,4.8,60.47,3.27,0.419,2880.0,0.0,2880.0,
HumanEval/142,self_healing,gemma-12b:scot,2,9,0,11,0.182,74.0,,1.0,2.25,64.69,2.79,0.448,3516.0,0.0,3516.0,
HumanEval/143,self_healing,gemma-12b:scot,4,7,0,11,0.364,94.0,,1.0,2.29,73.42,2.7,0.427,3319.0,0.0,3319.0,
HumanEval/144,self_healing,gemma-12b:scot,9,1,0,10,0.9,91.0,,1.0,2.0,76.02,2.85,0.505,1175.0,0.0,1175.0,
HumanEval/145,self_healing,gemma-12b:scot,5,5,0,10,0.5,75.0,,1.0,2.0,73.56,1.9,0.376,595.0,0.0,595.0,
HumanEval/146,self_healing,gemma-12b:scot,9,3,0,12,0.75,83.0,,1.0,2.29,66.85,3.31,0.313,2529.0,0.0,2529.0,
HumanEval/147,self_healing,gemma-12b:scot,4,8,0,12,0.333,100.0,,1.0,2.08,61.2,1.59,0.019,1011.0,0.0,1011.0,
HumanEval/148,self_healing,gemma-12b:scot,6,4,0,10,0.6,84.0,,1.0,2.17,75.93,2.24,0.538,279.0,0.0,279.0,
HumanEval/149,self_healing,gemma-12b:scot,9,1,0,10,0.9,77.0,,1.0,2.09,77.67,2.33,0.445,1449.0,0.0,1449.0,
HumanEval/150,self_healing,gemma-12b:scot,7,0,0,7,1.0,94.0,,0.25,3.2,66.1,4.3,0.251,1030.0,0.0,1030.0,
HumanEval/151,self_healing,gemma-12b:scot,10,0,0,10,1.0,79.0,,0.167,2.33,73.53,2.47,0.466,890.0,0.0,890.0,
HumanEval/152,self_healing,gemma-12b:scot,7,0,0,7,1.0,98.0,,0.0,2.22,70.43,4.31,0.532,0.0,0.0,0.0,
HumanEval/153,self_healing,gemma-12b:scot,11,0,0,11,1.0,78.0,,0.2,2.46,71.11,2.15,0.476,3563.0,0.0,3563.0,
HumanEval/154,self_healing,gemma-12b:scot,14,1,0,15,0.933,74.0,,1.0,2.12,66.99,2.76,0.387,2612.0,0.0,2612.0,
HumanEval/155,self_healing,gemma-12b:scot,10,0,0,10,1.0,100.0,,0.4,2.0,54.32,1.91,0.07,1093.0,0.0,1093.0,
HumanEval/156,self_healing,gemma-12b:scot,3,2,0,5,0.6,84.0,,1.0,11.6,32.13,3.37,0.081,1387.0,0.0,1387.0,
HumanEval/157,self_healing,gemma-12b:scot,3,4,0,7,0.429,88.0,,1.0,4.22,66.73,4.18,0.313,2450.0,0.0,2450.0,
HumanEval/158,self_healing,gemma-12b:scot,11,0,0,11,1.0,82.0,,0.0,2.38,68.95,3.0,0.369,633.0,0.0,633.0,
HumanEval/159,self_healing,gemma-12b:scot,6,5,0,11,0.545,89.0,,1.0,2.08,76.25,2.03,0.627,0.0,0.0,0.0,
HumanEval/160,self_healing,gemma-12b:scot,8,3,0,11,0.727,89.0,,1.0,2.08,71.09,2.73,0.497,571.0,0.0,571.0,
HumanEval/161,self_healing,gemma-12b:scot,9,3,0,12,0.75,82.0,,1.0,2.29,67.97,2.68,0.376,0.0,0.0,0.0,
HumanEval/162,self_healing,gemma-12b:scot,2,6,0,8,0.25,81.0,,1.0,2.1,75.06,2.82,0.33,841.0,0.0,841.0,
HumanEval/163,self_healing,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.385,154.0,0.0,154.0,
HumanEval/139,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.29,82.05,2.67,0.104,774.0,0.0,774.0,
HumanEval/140,soa,gemma-12b:scot,6,5,0,11,0.545,100.0,,1.0,2.0,53.46,1.64,0.059,398.0,0.0,398.0,
HumanEval/141,soa,gemma-12b:scot,7,3,0,10,0.7,89.0,,1.0,4.2,40.91,1.95,0.011,907.0,0.0,907.0,
HumanEval/142,soa,gemma-12b:scot,2,6,0,8,0.25,100.0,,1.0,2.0,40.23,2.47,0.06,512.0,0.0,512.0,
HumanEval/143,soa,gemma-12b:scot,3,8,0,11,0.273,94.0,,1.0,2.29,73.66,2.65,0.395,1048.0,0.0,1048.0,
HumanEval/144,soa,gemma-12b:scot,10,2,0,12,0.833,100.0,,1.0,2.0,52.19,1.92,0.025,452.0,0.0,452.0,
HumanEval/145,soa,gemma-12b:scot,6,6,0,12,0.5,77.0,,1.0,2.0,69.93,2.1,0.342,257.0,0.0,257.0,
HumanEval/146,soa,gemma-12b:scot,8,6,0,14,0.571,84.0,,1.0,2.25,63.9,3.62,0.286,787.0,0.0,787.0,
HumanEval/147,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.07,59.56,1.71,0.02,310.0,0.0,310.0,
HumanEval/148,soa,gemma-12b:scot,9,4,0,13,0.692,86.0,,1.0,2.13,72.37,2.52,0.561,587.0,0.0,587.0,
HumanEval/149,soa,gemma-12b:scot,9,1,0,10,0.9,94.0,,1.0,2.1,50.33,1.52,0.055,818.0,0.0,818.0,
HumanEval/150,soa,gemma-12b:scot,5,0,0,5,1.0,93.0,,0.25,3.88,67.38,4.6,0.271,620.0,0.0,620.0,
HumanEval/151,soa,gemma-12b:scot,11,0,0,11,1.0,80.0,,0.167,2.31,71.2,2.6,0.429,279.0,0.0,279.0,
HumanEval/152,soa,gemma-12b:scot,10,0,0,10,1.0,97.0,,0.0,2.25,74.38,3.23,0.554,365.0,0.0,365.0,
HumanEval/153,soa,gemma-12b:scot,0,13,0,13,0.0,67.0,,1.0,2.0,77.15,1.7,0.525,2996.0,0.0,2996.0,
HumanEval/154,soa,gemma-12b:scot,16,2,0,18,0.889,77.0,,1.0,2.1,62.35,3.24,0.342,825.0,0.0,825.0,
HumanEval/155,soa,gemma-12b:scot,10,0,0,10,1.0,100.0,,0.4,2.0,54.32,1.91,0.07,1224.0,0.0,1224.0,
HumanEval/156,soa,gemma-12b:scot,3,3,0,6,0.5,86.0,,1.0,7.67,35.61,3.11,0.087,1156.0,0.0,1156.0,
HumanEval/157,soa,gemma-12b:scot,4,3,0,7,0.571,86.0,,1.0,4.56,66.18,4.36,0.294,1459.0,0.0,1459.0,
HumanEval/158,soa,gemma-12b:scot,14,0,0,14,1.0,84.0,,0.0,2.31,64.9,3.4,0.331,254.0,0.0,254.0,
HumanEval/159,soa,gemma-12b:scot,15,1,0,16,0.938,100.0,,1.0,2.0,47.9,1.14,0.03,855.0,0.0,855.0,
HumanEval/160,soa,gemma-12b:scot,8,3,0,11,0.727,89.0,,1.0,2.08,70.06,2.73,0.503,793.0,0.0,793.0,
HumanEval/161,soa,gemma-12b:scot,7,2,0,9,0.778,81.0,,1.0,3.45,63.24,3.0,0.348,623.0,0.0,623.0,
HumanEval/162,soa,gemma-12b:scot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.311,218.0,0.0,218.0,
HumanEval/163,soa,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.367,236.0,0.0,236.0,
HumanEval/139,swarm,gemma-12b:scot,1,0,0,1,1.0,77.0,,0.0,2.0,81.86,0.27,0.11,1058.0,0.0,1058.0,
HumanEval/140,swarm,gemma-12b:scot,0,1,0,1,0.0,100.0,,1.0,2.0,100.0,0.79,0.094,6441.0,0.0,6441.0,
HumanEval/141,swarm,gemma-12b:scot,1,0,0,1,1.0,61.0,,0.0,2.0,81.86,0.18,0.174,243.0,0.0,243.0,
HumanEval/142,swarm,gemma-12b:scot,1,0,0,1,1.0,55.0,,0.2,2.0,76.55,0.37,0.061,633.0,0.0,633.0,
HumanEval/143,swarm,gemma-12b:scot,3,4,0,7,0.429,71.0,,1.0,2.25,48.71,1.85,0.064,5121.0,0.0,5121.0,
HumanEval/144,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.31,0.13,651.0,0.0,651.0,
HumanEval/145,swarm,gemma-12b:scot,0,1,0,1,0.0,79.0,,1.0,2.0,76.55,0.35,0.1,715.0,0.0,715.0,
HumanEval/146,swarm,gemma-12b:scot,2,0,0,2,1.0,88.0,,0.0,2.0,74.61,0.46,0.23,2249.0,0.0,2249.0,
HumanEval/147,swarm,gemma-12b:scot,1,0,0,1,1.0,67.0,,0.0,2.0,79.74,0.29,0.059,6774.0,0.0,6774.0,
HumanEval/148,swarm,gemma-12b:scot,1,0,0,1,1.0,92.0,,0.25,2.0,79.74,0.24,0.183,3199.0,0.0,3199.0,
HumanEval/149,swarm,gemma-12b:scot,0,1,0,1,0.0,40.0,,1.0,2.0,100.0,0.29,0.044,1012.0,0.0,1012.0,
HumanEval/150,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.4,0.116,1644.0,0.0,1644.0,
HumanEval/151,swarm,gemma-12b:scot,1,0,0,1,1.0,87.0,,0.167,2.0,81.86,0.27,0.176,1103.0,0.0,1103.0,
HumanEval/152,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.31,0.083,129.0,0.0,129.0,
HumanEval/153,swarm,gemma-12b:scot,0,2,0,2,0.0,42.0,,1.0,2.0,74.61,0.22,0.046,1355.0,0.0,1355.0,
HumanEval/154,swarm,gemma-12b:scot,0,1,0,1,0.0,50.0,,1.0,2.0,79.74,0.29,0.249,1947.0,0.0,1947.0,
HumanEval/155,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.4,2.0,81.86,0.36,0.133,3882.0,0.0,3882.0,
HumanEval/156,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.333,2.0,81.86,0.21,0.193,255.0,0.0,255.0,
HumanEval/157,swarm,gemma-12b:scot,0,1,0,1,0.0,100.0,,1.0,2.0,81.86,0.36,0.211,2705.0,0.0,2705.0,
HumanEval/158,swarm,gemma-12b:scot,1,0,0,1,1.0,62.0,,0.0,2.0,79.74,0.33,0.158,3025.0,0.0,3025.0,
HumanEval/159,swarm,gemma-12b:scot,1,0,0,1,1.0,82.0,,0.0,2.0,79.74,0.17,0.164,459.0,0.0,459.0,
HumanEval/160,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.0,2.0,76.55,0.27,0.096,4757.0,0.0,4757.0,
HumanEval/161,swarm,gemma-12b:scot,1,0,0,1,1.0,59.0,,0.0,2.0,81.86,0.21,0.112,353.0,0.0,353.0,
HumanEval/162,swarm,gemma-12b:scot,0,1,0,1,0.0,53.0,,1.0,2.0,99.9,0.55,0.158,2513.0,0.0,2513.0,
HumanEval/163,swarm,gemma-12b:scot,2,0,0,2,1.0,100.0,,0.5,2.0,74.61,0.55,0.238,159.0,0.0,159.0,
HumanEval/139,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.2,76.85,2.8,0.045,20379.0,0.0,20379.0,gemma-12b:zero_shot
HumanEval/140,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.96,49.28,3.79,0.065,823.0,0.0,823.0,
HumanEval/141,actor_critic,gemma-12b:zero_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.007,0.0,0.0,0.0,
HumanEval/142,actor_critic,gemma-12b:zero_shot,3,7,0,10,0.3,74.0,,1.0,2.33,70.94,2.16,0.605,6004.0,0.0,6004.0,
HumanEval/143,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,52.7,2.25,0.035,692.0,0.0,692.0,
HumanEval/144,actor_critic,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.011,0.0,0.0,0.0,
HumanEval/145,actor_critic,gemma-12b:zero_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.023,0.0,0.0,0.0,
HumanEval/146,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.89,64.8,3.31,0.074,9669.0,0.0,9669.0,
HumanEval/147,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.3,63.62,1.47,0.022,6951.0,0.0,6951.0,
HumanEval/148,actor_critic,gemma-12b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.005,0.0,0.0,0.0,
HumanEval/149,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,74.36,1.76,0.041,725.0,0.0,725.0,
HumanEval/150,actor_critic,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.016,0.0,0.0,0.0,
HumanEval/151,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,40.5,5.33,0.095,5302.0,0.0,5302.0,
HumanEval/152,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.87,56.26,2.77,0.015,1146.0,0.0,1146.0,
HumanEval/153,actor_critic,gemma-12b:zero_shot,16,1,0,17,0.941,80.0,,1.0,2.28,67.92,2.52,0.418,2051.0,0.0,2051.0,
HumanEval/154,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,47.55,3.76,0.012,1631.0,0.0,1631.0,
HumanEval/155,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.79,59.89,3.0,0.036,6858.0,0.0,6858.0,
HumanEval/156,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,5.4,61.21,1.89,0.048,2817.0,0.0,2817.0,
HumanEval/157,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,5.0,63.68,3.82,0.058,1876.0,0.0,1876.0,
HumanEval/158,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,48.08,3.73,0.071,6299.0,0.0,6299.0,
HumanEval/159,actor_critic,gemma-12b:zero_shot,19,2,0,21,0.905,57.0,,1.0,1.67,79.58,2.52,0.498,3435.0,373.0,3808.0,
HumanEval/160,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.85,38.17,4.81,0.052,13435.0,445.0,13880.0,
HumanEval/161,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.18,62.19,2.58,0.058,701.0,0.0,701.0,
HumanEval/162,actor_critic,gemma-12b:zero_shot,4,10,0,14,0.286,87.0,,1.0,1.94,63.62,4.18,0.252,1601.0,0.0,1601.0,
HumanEval/163,actor_critic,gemma-12b:zero_shot,10,2,0,12,0.833,96.0,,1.0,1.93,70.03,4.09,0.328,973.0,0.0,973.0,
HumanEval/139,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.89,66.64,2.13,0.058,2730.0,0.0,2730.0,
HumanEval/140,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,60.39,2.14,0.047,580.0,0.0,580.0,
HumanEval/141,adversarial,gemma-12b:zero_shot,6,1,0,7,0.857,68.0,,1.0,4.44,66.54,2.68,0.469,1534.0,0.0,1534.0,
HumanEval/142,adversarial,gemma-12b:zero_shot,5,5,0,10,0.5,79.0,,1.0,2.67,61.77,2.63,0.484,1653.0,0.0,1653.0,
HumanEval/143,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.11,52.69,2.15,0.034,4589.0,0.0,4589.0,
HumanEval/144,adversarial,gemma-12b:zero_shot,5,0,0,5,1.0,94.0,,0.0,6.71,62.15,4.23,0.366,255.0,0.0,255.0,
HumanEval/145,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.65,48.95,2.85,0.047,390.0,0.0,390.0,
HumanEval/146,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.96,44.33,13.77,0.021,0.0,0.0,0.0,
HumanEval/147,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.87,58.78,2.0,0.011,0.0,0.0,0.0,
HumanEval/148,adversarial,gemma-12b:zero_shot,9,3,0,12,0.75,85.0,,1.0,2.14,73.61,2.43,0.506,0.0,0.0,0.0,
HumanEval/149,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,60.81,1.43,0.065,3040.0,0.0,3040.0,
HumanEval/150,adversarial,gemma-12b:zero_shot,4,0,0,4,1.0,93.0,,0.25,4.57,70.15,4.1,0.281,302.0,0.0,302.0,
HumanEval/151,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,53.07,2.4,0.122,1799.0,0.0,1799.0,
HumanEval/152,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,57.55,2.54,0.028,2707.0,0.0,2707.0,
HumanEval/153,adversarial,gemma-12b:zero_shot,12,1,0,13,0.923,78.0,,1.0,2.33,70.45,2.22,0.487,380.0,0.0,380.0,
HumanEval/154,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.18,47.84,6.53,0.073,0.0,0.0,0.0,
HumanEval/155,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.8,58.61,3.18,0.06,174.0,0.0,174.0,
HumanEval/156,adversarial,gemma-12b:zero_shot,2,4,0,6,0.333,76.0,,1.0,5.62,57.74,3.53,0.214,1487.0,0.0,1487.0,
HumanEval/157,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.62,60.11,3.55,0.064,0.0,0.0,0.0,
HumanEval/158,adversarial,gemma-12b:zero_shot,13,1,0,14,0.929,85.0,,1.0,2.31,63.72,3.6,0.344,0.0,0.0,0.0,
HumanEval/159,adversarial,gemma-12b:zero_shot,12,0,0,12,1.0,89.0,,0.0,2.07,74.65,2.07,0.624,1722.0,0.0,1722.0,
HumanEval/160,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.8,50.14,2.5,0.041,889.0,0.0,889.0,
HumanEval/161,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.5,52.91,2.05,0.092,3795.0,0.0,3795.0,
HumanEval/162,adversarial,gemma-12b:zero_shot,3,6,0,9,0.333,82.0,,1.0,2.09,72.65,3.0,0.302,156.0,0.0,156.0,
HumanEval/163,adversarial,gemma-12b:zero_shot,11,2,0,13,0.846,96.0,,1.0,1.93,68.58,4.27,0.313,174.0,0.0,174.0,
HumanEval/139,atomic_swarm,gemma-12b:zero_shot,1,1,0,2,0.5,95.0,,1.0,1.67,68.04,0.8,0.093,546.0,0.0,546.0,
HumanEval/140,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.57,0.087,165.0,0.0,165.0,
HumanEval/141,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,86.0,,0.25,2.0,69.94,0.36,0.026,521.0,0.0,521.0,
HumanEval/142,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,100.0,,1.0,1.67,68.87,0.58,0.071,2583.0,0.0,2583.0,
HumanEval/143,atomic_swarm,gemma-12b:zero_shot,1,2,0,3,0.333,78.0,,1.0,2.0,64.64,0.7,0.07,911.0,0.0,911.0,
HumanEval/144,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,1418.0,0.0,1418.0,
HumanEval/145,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,3157.0,0.0,3157.0,
HumanEval/146,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.5,2.0,65.44,0.85,0.096,2917.0,0.0,2917.0,
HumanEval/147,atomic_swarm,gemma-12b:zero_shot,1,1,1,3,0.333,78.0,,1.0,2.0,84.74,0.65,0.02,231.0,0.0,231.0,
HumanEval/148,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,1.0,3.33,58.68,0.81,0.037,582.0,0.0,582.0,
HumanEval/149,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,78.0,,1.0,1.67,65.93,0.71,0.026,248.0,0.0,248.0,
HumanEval/150,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.25,1.67,68.04,1.2,0.127,1464.0,0.0,1464.0,
HumanEval/151,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,100.0,,1.0,2.0,68.55,0.53,0.124,200.0,0.0,200.0,
HumanEval/152,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,90.0,,0.0,3.0,61.7,1.46,0.04,2426.0,0.0,2426.0,
HumanEval/153,atomic_swarm,gemma-12b:zero_shot,1,2,0,3,0.333,92.0,,1.0,2.0,69.94,0.3,0.11,329.0,0.0,329.0,
HumanEval/154,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,83.0,,0.5,3.0,63.67,1.06,0.066,179.0,0.0,179.0,
HumanEval/155,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,90.0,,1.0,3.0,65.39,1.36,0.097,123.0,0.0,123.0,
HumanEval/156,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,96.0,,0.333,3.0,66.05,0.74,0.124,3515.0,0.0,3515.0,
HumanEval/157,atomic_swarm,gemma-12b:zero_shot,1,2,0,3,0.333,100.0,,1.0,2.0,68.83,0.82,0.056,3091.0,0.0,3091.0,
HumanEval/158,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.667,2.0,67.83,0.67,0.08,522.0,0.0,522.0,
HumanEval/159,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,100.0,,1.0,2.0,67.85,0.31,0.061,1077.0,0.0,1077.0,
HumanEval/160,atomic_swarm,gemma-12b:zero_shot,1,2,0,3,0.333,79.0,,1.0,3.67,59.56,1.04,0.098,807.0,0.0,807.0,
HumanEval/161,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,90.0,,0.333,2.0,68.83,0.47,0.092,498.0,0.0,498.0,
HumanEval/162,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,93.0,,1.0,1.67,76.6,1.82,0.057,420.0,0.0,420.0,
HumanEval/163,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,90.0,,0.75,3.0,63.67,1.64,0.14,1795.0,0.0,1795.0,
HumanEval/139,baseline,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6333.0,0.0,6333.0,
HumanEval/140,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,57.79,2.43,0.064,2920.0,0.0,2920.0,
HumanEval/141,baseline,gemma-12b:zero_shot,7,2,0,9,0.778,92.0,,1.0,4.22,42.61,1.77,0.024,4723.0,0.0,4723.0,
HumanEval/142,baseline,gemma-12b:zero_shot,0,10,0,10,0.0,38.0,,1.0,2.3,67.96,2.63,0.119,3525.0,0.0,3525.0,
HumanEval/143,baseline,gemma-12b:zero_shot,6,7,0,13,0.462,94.0,,1.0,2.25,71.24,2.85,0.401,501.0,0.0,501.0,
HumanEval/144,baseline,gemma-12b:zero_shot,3,3,0,6,0.5,89.0,,1.0,5.0,65.47,3.85,0.386,746.0,0.0,746.0,
HumanEval/145,baseline,gemma-12b:zero_shot,4,7,0,11,0.364,79.0,,1.0,2.21,69.66,2.2,0.335,182.0,0.0,182.0,
HumanEval/146,baseline,gemma-12b:zero_shot,10,7,0,17,0.588,85.0,,1.0,2.21,60.34,3.92,0.302,1841.0,0.0,1841.0,
HumanEval/147,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,59.05,1.88,0.022,1194.0,0.0,1194.0,
HumanEval/148,baseline,gemma-12b:zero_shot,10,4,0,14,0.714,100.0,,1.0,2.0,43.51,2.71,0.012,1422.0,0.0,1422.0,
HumanEval/149,baseline,gemma-12b:zero_shot,0,13,0,13,0.0,58.0,,1.0,2.0,47.29,1.9,0.047,1122.0,0.0,1122.0,
HumanEval/150,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.22,63.05,4.0,0.091,150.0,0.0,150.0,
HumanEval/151,baseline,gemma-12b:zero_shot,12,3,0,15,0.8,100.0,,1.0,2.0,45.94,2.07,0.012,757.0,0.0,757.0,
HumanEval/152,baseline,gemma-12b:zero_shot,13,1,0,14,0.929,100.0,,1.0,1.93,48.3,2.31,0.025,1301.0,0.0,1301.0,
HumanEval/153,baseline,gemma-12b:zero_shot,13,0,0,13,1.0,78.0,,0.2,2.33,70.02,2.22,0.482,333.0,0.0,333.0,
HumanEval/154,baseline,gemma-12b:zero_shot,1,2,0,3,0.333,70.0,,1.0,10.6,60.73,3.18,0.349,1510.0,0.0,1510.0,
HumanEval/155,baseline,gemma-12b:zero_shot,10,2,0,12,0.833,100.0,,1.0,2.0,51.76,2.27,0.028,678.0,0.0,678.0,
HumanEval/156,baseline,gemma-12b:zero_shot,1,2,0,3,0.333,60.0,,1.0,21.67,28.96,3.89,0.055,2177.0,0.0,2177.0,
HumanEval/157,baseline,gemma-12b:zero_shot,4,3,0,7,0.571,90.0,,1.0,4.22,67.54,4.18,0.31,168.0,0.0,168.0,
HumanEval/158,baseline,gemma-12b:zero_shot,13,2,0,15,0.867,85.0,,1.0,2.29,63.64,3.53,0.313,177.0,0.0,177.0,
HumanEval/159,baseline,gemma-12b:zero_shot,14,1,0,15,0.933,100.0,,1.0,2.0,48.87,1.07,0.036,1206.0,0.0,1206.0,
HumanEval/160,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,49.74,2.42,0.089,713.0,0.0,713.0,
HumanEval/161,baseline,gemma-12b:zero_shot,7,3,0,10,0.7,82.0,,1.0,3.5,60.67,3.32,0.321,966.0,0.0,966.0,
HumanEval/162,baseline,gemma-12b:zero_shot,2,8,0,10,0.2,83.0,,1.0,2.08,71.23,3.18,0.291,143.0,0.0,143.0,
HumanEval/163,baseline,gemma-12b:zero_shot,10,3,0,13,0.769,96.0,,1.0,1.93,68.58,4.27,0.337,383.0,0.0,383.0,
HumanEval/139,coa,gemma-12b:zero_shot,6,2,0,8,0.75,100.0,,1.0,1.88,71.2,2.33,0.075,585.0,0.0,585.0,
HumanEval/140,coa,gemma-12b:zero_shot,11,0,0,11,1.0,100.0,,0.25,2.0,72.61,1.93,0.077,1944.0,0.0,1944.0,
HumanEval/141,coa,gemma-12b:zero_shot,9,0,0,9,1.0,95.0,,0.25,2.0,76.88,1.05,0.039,2159.0,0.0,2159.0,
HumanEval/142,coa,gemma-12b:zero_shot,2,5,0,7,0.286,95.0,,1.0,2.0,66.06,1.53,0.026,445.0,0.0,445.0,
HumanEval/143,coa,gemma-12b:zero_shot,6,3,0,9,0.667,90.0,,1.0,2.0,70.82,1.45,0.026,710.0,0.0,710.0,
HumanEval/144,coa,gemma-12b:zero_shot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,1302.0,0.0,1302.0,
HumanEval/145,coa,gemma-12b:zero_shot,7,2,0,9,0.778,100.0,,1.0,2.0,69.78,1.45,0.03,1456.0,0.0,1456.0,
HumanEval/146,coa,gemma-12b:zero_shot,4,3,0,7,0.571,94.0,,1.0,2.0,75.57,1.77,0.126,1413.0,0.0,1413.0,
HumanEval/147,coa,gemma-12b:zero_shot,4,3,0,7,0.571,93.0,,1.0,2.0,77.0,1.35,0.02,987.0,0.0,987.0,
